number,value,datetime_start,datetime_complete,duration,params_class_1_weight,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,params_threshold,state
21,0.0,2025-12-07 14:56:35.141413,2025-12-07 14:56:47.413047,0 days 00:00:12.271634,0.6584457832069677,0.6426858798754479,1.828123399401018,0.010836649545027166,7,6,11,90,4.634676363983138,2.122526403820037,0.6752733058312317,0.6730295421228002,0.5574636717791361,COMPLETE
22,-0.7072462827248869,2025-12-07 14:56:35.223477,2025-12-07 14:57:04.702271,0 days 00:00:29.478794,4.260023943424781,0.7018792745910489,1.8304410880750908,0.012497071470224514,5,5,17,295,1.3733508657998499,0.9461029860321574,0.6802491683961452,0.7678127024539317,0.08176265623275816,COMPLETE
23,-0.7101648565573074,2025-12-07 14:56:35.229622,2025-12-07 14:57:19.221690,0 days 00:00:43.992068,1.0251725899964415,0.820615632869741,1.2855292720102194,0.02197493786623208,0,3,20,556,0.9838255559106213,0.15580085903020957,1.2483232237820896,0.7034840762698875,0.13226473107739228,COMPLETE
24,-0.7088215925741463,2025-12-07 14:56:43.793460,2025-12-07 14:57:33.684120,0 days 00:00:49.890660,4.843449635431068,0.7357636220947421,1.6292804511187964,0.015070257867530192,5,6,2,467,0.6471517248706593,0.6378341909075314,0.5936617330307964,0.6603161552182468,0.09955510455382108,COMPLETE
25,-0.7083979133830749,2025-12-07 14:56:44.543541,2025-12-07 14:57:41.089081,0 days 00:00:56.545540,3.296205909956267,0.8430480685027003,0.7631767887647043,0.04066428339478237,2,7,12,640,2.8784369929387745,1.2984599904318328,0.7474107613111698,0.6468613953862464,0.056088255006638575,COMPLETE
26,-0.7136353855195103,2025-12-07 14:56:45.614482,2025-12-07 14:57:14.452721,0 days 00:00:28.838239,1.6737922489080348,0.6551778998952169,1.9832228789151929,0.051043610444345286,8,3,16,355,3.7960607897845873,4.4898920392414805,1.8971824989180641,0.6811235658565642,0.4906832152151695,COMPLETE
27,-0.7072177009764324,2025-12-07 14:56:47.415094,2025-12-07 14:57:20.678727,0 days 00:00:33.263633,4.511693446621433,0.8108381218946137,1.2475328950670845,0.03342974990866182,1,10,1,159,1.471632013722914,3.4002092515475306,1.917979553000947,0.8204274199312993,0.07665276461219356,COMPLETE
28,-0.7035241540498006,2025-12-07 14:56:47.916448,2025-12-07 14:57:05.609481,0 days 00:00:17.693033,0.5719273170622057,0.6636650632338461,1.6864863961925656,0.03996199684812481,4,8,7,121,4.236324974133632,2.8062294851542244,2.3941068057734336,0.7914142479800438,0.5562542187234246,COMPLETE
29,-0.7075971531433385,2025-12-07 14:56:49.538180,2025-12-07 14:57:01.743855,0 days 00:00:12.205675,1.9792669908143066,0.7826662485815218,0.6423536364425286,0.03652532516391723,1,5,9,103,1.0285343152173032,2.1365654547256785,0.5346120383000705,0.6323076832589469,0.0531922888587513,COMPLETE
30,-0.7109334468311065,2025-12-07 14:56:56.946941,2025-12-07 14:58:15.275947,0 days 00:01:18.329006,2.4864722705146485,0.7198796586041956,1.8723223660117618,0.01084351992519537,7,8,16,623,3.5431567433357176,2.5472638523905005,1.6658131960278109,0.7570090129940703,0.2628668743764047,COMPLETE
31,-0.7193763653431622,2025-12-07 14:56:57.846329,2025-12-07 14:57:37.180807,0 days 00:00:39.334478,1.0365691814558624,0.7734569264028517,0.20726009342348228,0.05735706628073958,3,8,13,324,0.6495116250973099,4.167110114131204,0.620883496115957,0.7267647464717738,0.19520771479204507,COMPLETE
32,-0.7201422617842392,2025-12-07 14:57:00.600279,2025-12-07 14:57:57.570222,0 days 00:00:56.969943,3.754683424046081,0.7449972382567772,0.5602476932296092,0.019764840985243864,10,7,12,509,3.2317578926277424,0.8482681426392391,0.5357122817498337,0.8171241600175844,0.4744220479144768,COMPLETE
33,-0.7126589942160111,2025-12-07 14:57:01.744785,2025-12-07 14:58:20.957927,0 days 00:01:19.213142,3.8473164519782257,0.8464134034496975,1.3093048978856787,0.0203527257177043,0,8,20,620,2.455373964103865,0.018250253419409557,1.466655354668959,0.720549695480379,0.3350015174254066,COMPLETE
34,-0.7127925457882671,2025-12-07 14:57:01.997752,2025-12-07 14:58:12.697457,0 days 00:01:10.699705,3.8844676078250355,0.8451029020035807,1.3559333636948943,0.021473709951174407,6,8,20,568,2.965492689157523,0.07056597053826741,1.464113064381057,0.7455996831471716,0.3543112628752731,COMPLETE
35,-0.7155901101947324,2025-12-07 14:57:03.755459,2025-12-07 14:58:18.358928,0 days 00:01:14.603469,3.8338359238394624,0.8436372923731387,1.253036013116829,0.022933322139294332,7,8,19,606,2.3202271526397307,1.0625396834036205,1.461257409788887,0.721402804773473,0.4811106324890939,COMPLETE
36,-0.7152355755802786,2025-12-07 14:57:04.703185,2025-12-07 14:58:09.581958,0 days 00:01:04.878773,3.800078437714438,0.8335462079778427,1.3031673378325757,0.02146377503177719,7,8,20,517,2.4843220830667363,0.08312076121456424,1.4342149528481842,0.6968242408319948,0.48192105538228197,COMPLETE
37,-0.715359423435957,2025-12-07 14:57:05.610970,2025-12-07 14:58:04.834149,0 days 00:00:59.223179,3.6529296416030927,0.8440157861339903,1.2942106465379704,0.02302019995606487,7,8,20,470,2.500878347921228,0.7797107381197343,1.3485473095204488,0.7056582360346201,0.4680863690288823,COMPLETE
38,-0.7166485971379386,2025-12-07 14:57:09.256042,2025-12-07 14:58:16.295278,0 days 00:01:07.039236,3.642746907167474,0.8476847040854717,1.3093870500858167,0.025825590081945328,7,8,20,538,2.926511390880498,0.8177557889621582,1.214852055357441,0.7347194744842573,0.4773851626128288,COMPLETE
39,-0.7164975663407513,2025-12-07 14:57:10.329909,2025-12-07 14:58:25.574034,0 days 00:01:15.244125,3.607888489414555,0.8336257165221271,1.2567245163954766,0.023029306625365502,8,9,20,542,2.8998360696587637,1.1988954912795602,1.3798070954353927,0.7277488498573162,0.4762506024834145,COMPLETE
40,-0.7169151889305329,2025-12-07 14:57:10.439758,2025-12-07 14:58:29.573861,0 days 00:01:19.134103,3.6398889356961925,0.8365481962709577,1.2750336354288145,0.02130799688709599,0,9,20,555,2.9573422180388382,1.1561002085366812,1.2106021420803246,0.7264917585865336,0.4758126203368071,COMPLETE
41,-0.7166292199868572,2025-12-07 14:57:14.454026,2025-12-07 14:58:30.661303,0 days 00:01:16.207277,3.59391192313259,0.8399819677338359,1.2580493078542667,0.02217361908644715,1,9,20,561,2.949853136049723,1.0927248771690687,1.2754109189072618,0.7291545442645159,0.47927454785922446,COMPLETE
42,-0.7120569346219396,2025-12-07 14:57:17.709200,2025-12-07 14:58:17.687741,0 days 00:00:59.978541,3.647059373033116,0.8390030576219674,0.9872488037802571,0.022696181189652723,0,7,20,525,1.9841531602630762,1.527164829991621,1.3122121984806558,0.7287269737505991,0.3204838579589552,COMPLETE
43,-0.7114722185023449,2025-12-07 14:57:18.966968,2025-12-07 14:58:17.748772,0 days 00:00:58.781804,3.56705899707749,0.8227977205663768,0.9862859358371718,0.021237273197818284,2,7,20,521,2.9609309752305077,3.6095014788625868,1.5232054930300059,0.7275693550670332,0.3202050635372086,COMPLETE
44,-0.7169312454741372,2025-12-07 14:57:19.222586,2025-12-07 14:58:24.422861,0 days 00:01:05.200275,3.367253726303057,0.8504717157061613,1.001557132584038,0.025295398544633856,6,9,20,468,2.9910702112366407,1.1413089854500849,1.3360532820936135,0.7388351891922285,0.4775632248917929,COMPLETE
45,-0.7163906633859278,2025-12-07 14:57:20.680096,2025-12-07 14:58:29.266184,0 days 00:01:08.586088,3.6405569612610673,0.8509507693721877,0.9368571373339997,0.02474325264979202,6,9,20,483,2.9533974574283173,1.0010704054132604,1.333290211700294,0.7379813784271336,0.47313323591126233,COMPLETE
46,-0.7165093493864203,2025-12-07 14:57:22.290540,2025-12-07 14:58:28.837328,0 days 00:01:06.546788,3.569564894153908,0.8491624141639057,0.975669563435995,0.02237024871790756,6,9,20,463,3.036195459714703,1.0155396990746532,1.356789288861955,0.7445341302841131,0.48638646256283874,COMPLETE
47,-0.7198484012173292,2025-12-07 14:57:30.340390,2025-12-07 14:58:52.940419,0 days 00:01:22.600029,3.6070732297021664,0.8427931031585251,1.00043057945099,0.02354873913854132,5,9,20,689,3.037734258901552,0.933017908887185,1.4315557342235539,0.728393183387359,0.598118970583686,COMPLETE
48,-0.7164618603812987,2025-12-07 14:57:30.701003,2025-12-07 14:58:41.132383,0 days 00:01:10.431380,3.6060856939322816,0.842214501387645,0.9481569515705774,0.024910798084068483,5,9,20,503,2.948997122230202,1.0904125797034137,1.4845226441790293,0.7259981179079603,0.4948119028656547,COMPLETE
49,-0.7168322440093093,2025-12-07 14:57:33.685345,2025-12-07 14:58:37.458765,0 days 00:01:03.773420,3.5638550369449904,0.8505325438657708,1.0346514940806646,0.025762811442466758,6,9,20,441,3.078246798955533,1.1205847896212746,1.4251001996602939,0.7302959196915616,0.4960168799941497,COMPLETE
50,-0.7204768179472153,2025-12-07 14:57:37.181937,2025-12-07 14:58:01.703854,0 days 00:00:24.521917,3.172342169055127,0.8390723082843262,0.947060901427023,0.09621044860630606,6,9,20,446,3.0340198567156964,1.091937593644288,1.3692160620703722,0.7957103189506565,0.5965587016427618,COMPLETE
51,-0.7162684227757712,2025-12-07 14:57:39.679228,2025-12-07 14:58:45.558863,0 days 00:01:05.879635,3.670801902233489,0.8519797105799216,0.8789655217618493,0.02587051703617058,2,9,20,463,2.9924162517506323,1.107629690249404,1.5233788659911807,0.797405882573573,0.48358910823502166,COMPLETE
52,-0.7195762798223928,2025-12-07 14:57:40.484524,2025-12-07 14:58:39.481682,0 days 00:00:58.997158,3.61691662740485,0.8465991875611136,1.3905986722873347,0.027410439326081032,6,9,19,406,3.010404312573797,1.3375472967708792,1.4469029494555505,0.7981422017270485,0.5974851000786683,COMPLETE
53,-0.7169511482888578,2025-12-07 14:57:41.090163,2025-12-07 14:58:07.487856,0 days 00:00:26.397693,3.7289309524642267,0.8421854204204872,1.5039454769419578,0.096467103250446,6,9,19,422,0.04827053952016902,1.0524457834086052,1.4397814390327313,0.806469410584329,0.4887552567480555,COMPLETE
54,-0.7132440857772796,2025-12-07 14:57:50.896916,2025-12-07 14:58:52.409825,0 days 00:01:01.512909,3.717052549170772,0.7309958447420368,1.4323742285477554,0.027102276803880374,5,9,18,437,3.2515105613038098,1.0517070271184814,1.5540806741074498,0.7379570820238064,0.37131065732560986,COMPLETE
55,-0.7189319143049396,2025-12-07 14:57:57.571580,2025-12-07 14:58:26.965887,0 days 00:00:29.394307,3.768045207301106,0.7319968921680805,1.3978601795691625,0.09721377599406593,6,9,19,444,3.1749268277667575,1.1114599757952162,0.5284541486723308,0.7973671682737158,0.37169267091249153,COMPLETE
56,-0.7132117826600525,2025-12-07 14:58:01.704928,2025-12-07 14:58:27.327646,0 days 00:00:25.622718,3.6276591804319303,0.7392253663031523,0.9242588116639899,0.09949246132805416,5,9,19,433,3.2736536207490725,1.0713885772244645,1.464527130531241,0.8000173186501557,0.3530065340948445,COMPLETE
57,-0.7141737141304906,2025-12-07 14:58:04.835125,2025-12-07 14:58:35.968831,0 days 00:00:31.133706,3.6309860368930367,0.7247893019918821,0.9466630190278983,0.09751563606815704,5,9,19,410,3.279621697970844,1.2706165460864796,1.6159601161207033,0.8024714095648712,0.38150916212268837,COMPLETE
58,-0.7202872911799023,2025-12-07 14:58:07.488883,2025-12-07 14:58:37.219512,0 days 00:00:29.730629,3.2682872652868378,0.7350828153799767,0.9388022224445597,0.09612789579202426,5,9,18,501,3.2449108614471385,0.012689311387080293,1.551602863767634,0.8724821789427687,0.5987800126235308,COMPLETE
59,-0.7224150462948985,2025-12-07 14:58:09.583037,2025-12-07 14:58:36.057705,0 days 00:00:26.474668,3.0790670285684554,0.7368021731027685,0.9475813692123866,0.09848685547137484,9,9,18,393,3.2033013423187997,1.175870550184032,1.093628787408922,0.8789018375630111,0.5934370807959661,COMPLETE
60,-0.7194534947840041,2025-12-07 14:58:12.698537,2025-12-07 14:58:43.106295,0 days 00:00:30.407758,3.2758114158590033,0.7391977134382594,1.021137687839475,0.0927194117698716,9,9,18,431,3.9493029699828712,1.8478748112055565,1.6919204697056323,0.8789600619199123,0.5960990124328619,COMPLETE
61,-0.7165457953850776,2025-12-07 14:58:15.276892,2025-12-07 14:58:44.661504,0 days 00:00:29.384612,3.026224203747656,0.8029981852267427,0.9475214702004838,0.09923179232790563,9,9,18,401,3.937800486516436,1.1840197583005163,1.1222689248937667,0.8052731658732262,0.39127977178834383,COMPLETE
62,-0.7116633923818453,2025-12-07 14:58:16.296522,2025-12-07 14:58:45.506679,0 days 00:00:29.210157,3.3119210904257548,0.7463264638781316,0.9928627022934507,0.09683836593859274,9,9,18,387,3.2581677649361356,1.0880440642310543,0.5391281222582754,0.880908815512997,0.5819357911280006,COMPLETE
63,-0.7215888119173086,2025-12-07 14:58:17.688792,2025-12-07 14:58:43.665881,0 days 00:00:25.977089,3.030427959691539,0.8060245721909608,0.8647923003735951,0.09580228068887886,9,9,18,377,3.305887929634594,1.1535093859935053,0.5209460312257101,0.8693454423433142,0.39342070199339674,COMPLETE
64,-0.6982676298066639,2025-12-07 14:58:17.749755,2025-12-07 14:59:17.946779,0 days 00:01:00.197024,2.997115719360577,0.7481566077711596,1.0847270520312606,0.01773671051196933,5,9,18,424,3.2754293868211573,0.48298316076961706,0.5180122907338389,0.797535990331329,0.5934557008776433,COMPLETE
65,-0.6952174881769861,2025-12-07 14:58:18.360556,2025-12-07 14:58:44.573954,0 days 00:00:26.213398,2.9924914688575432,0.7464040415958373,0.8707103330115626,0.0960258508875349,5,9,18,381,3.2016673929654016,0.4913071195356107,0.5278894139010909,0.8727278003677114,0.5948126336842983,COMPLETE
