number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,params_weight_class_0,params_weight_class_1,params_weight_class_2,state
47,-0.4069982805594314,2025-12-03 23:25:05.359701,2025-12-03 23:25:13.534470,0 days 00:00:08.174769,0.9806479136863618,4.674419426663521,0.17417850019004907,9,7,182,6.021462316287643,2.9541322849396288,0.9882573780062183,3.146617524528775,0.5830577569480802,2.188886231675959,COMPLETE
48,-0.4062486098697411,2025-12-03 23:25:05.739011,2025-12-03 23:25:15.109576,0 days 00:00:09.370565,0.9850355574470101,4.968063127863989,0.16945456945683543,9,7,215,5.9002981611745255,2.596555158156952,0.9284149069071831,3.0835681210750927,0.5686341663587958,2.208464712612453,COMPLETE
49,-0.3769081396600831,2025-12-03 23:25:06.670456,2025-12-03 23:25:16.027099,0 days 00:00:09.356643,0.9963837023748717,4.962744052670121,0.1516804804133268,9,7,191,5.805737714407373,0.13720112692374542,0.9370701377192385,4.432463181132704,0.5872891487375802,2.212243554932879,COMPLETE
50,-0.3737494240414341,2025-12-03 23:25:06.739263,2025-12-03 23:25:17.107781,0 days 00:00:10.368518,0.9746360354268909,4.9479228561037,0.15043426075038627,9,7,224,5.4278676085035755,0.05699447783523204,0.9440736253178552,4.432570297372461,0.5961755101592111,2.6190262724890214,COMPLETE
51,-0.49911868356054895,2025-12-03 23:25:07.121591,2025-12-03 23:25:16.936836,0 days 00:00:09.815245,0.9902796172633808,4.941572622083605,0.1398157567633943,9,3,216,5.808048288700991,2.633494757243935,0.6588571513177498,1.8417993898162606,0.5680920932977468,1.2293895064236646,COMPLETE
52,-0.4959624074883499,2025-12-03 23:25:07.748563,2025-12-03 23:25:17.589646,0 days 00:00:09.841083,0.5058241699320128,4.8020953077905535,0.17622716300525554,9,3,229,5.798040141883902,4.137951983339952,0.6628403542132085,1.822563669384829,0.5663695660175356,1.2014783066183945,COMPLETE
53,-0.44518535652191726,2025-12-03 23:25:07.980238,2025-12-03 23:25:18.515171,0 days 00:00:10.534933,0.9999475595705526,4.971323042794535,0.13798402368420778,9,3,219,5.882999093144465,3.9038927887107477,0.6466658232017792,1.8605065112042731,0.5780142911636295,2.1863436466274315,COMPLETE
54,-0.42488070222932023,2025-12-03 23:25:08.155485,2025-12-03 23:25:18.978222,0 days 00:00:10.822737,0.8464706096762779,4.886175834131066,0.1254257062364479,9,2,209,5.813067584072751,3.9689410556324205,0.6494290640142241,1.8529901681670204,0.5818566531816612,2.5614962691725522,COMPLETE
55,-0.507138522638373,2025-12-03 23:25:10.832412,2025-12-03 23:25:31.007274,0 days 00:00:20.174862,0.8658826819932928,4.901850577139389,0.14370330549515734,9,2,631,3.7776793676069866,0.05363578413110659,0.6356378765601658,1.82623844928663,0.5856098494491853,1.2047051885347952,COMPLETE
56,-0.4242176946920993,2025-12-03 23:25:12.602799,2025-12-03 23:25:32.228656,0 days 00:00:19.625857,0.8858314897723436,4.975010837432404,0.2471948865467789,9,2,642,5.753200076085722,2.349798011634447,0.6240934934758992,1.836077570411123,0.5722604065808217,2.620276662976444,COMPLETE
57,-0.48478284456366477,2025-12-03 23:25:12.667302,2025-12-03 23:25:21.765612,0 days 00:00:09.098310,0.8412344126393965,4.984499758193877,0.2594581770959249,9,8,235,3.714596376946361,2.431777938218823,0.6157612225869127,1.8678003014277047,0.5722435758622286,1.4402291653002632,COMPLETE
58,-0.45541482706863445,2025-12-03 23:25:13.537171,2025-12-03 23:25:22.513431,0 days 00:00:08.976260,0.5012679960449027,4.967779719480664,0.2591393207843844,9,8,222,7.576606359408246,4.000991400206293,0.6151975224503085,2.2122857447875317,0.5541764737495413,1.4424374466631242,COMPLETE
59,-0.47763757738873763,2025-12-03 23:25:14.694842,2025-12-03 23:25:24.050184,0 days 00:00:09.355342,0.8586241262645432,4.914712342614815,0.2429661742728672,9,8,240,3.9289092942016985,2.354849989977197,0.6174751256292033,1.840356599048936,0.5464021446956432,1.5066607569167125,COMPLETE
60,-0.4760571024290566,2025-12-03 23:25:14.974313,2025-12-03 23:25:25.641140,0 days 00:00:10.666827,0.5307130340994917,4.918550638997895,0.12204389936536739,9,3,231,7.640833545361949,0.0705942616267663,0.607324405242045,1.8729212768247725,0.5686922445256818,1.447849748722185,COMPLETE
61,-0.4824919296370629,2025-12-03 23:25:15.037593,2025-12-03 23:25:24.794178,0 days 00:00:09.756585,0.5011715956122699,4.994483446884038,0.259561316104142,9,3,259,7.526963364809031,4.104161770045641,0.612534317104991,1.8261008060904012,0.5787482872060443,1.4435956829731384,COMPLETE
62,-0.48630696392203304,2025-12-03 23:25:15.112218,2025-12-03 23:25:24.564381,0 days 00:00:09.452163,0.6053544751475375,4.579484418380305,0.2528086300438121,8,3,239,7.817782117356476,4.402237567466545,0.6081632838212383,1.8426129375284035,0.5873959316398619,1.4937257889050257,COMPLETE
63,-0.49033933785822087,2025-12-03 23:25:15.229638,2025-12-03 23:25:36.977396,0 days 00:00:21.747758,0.6069253264654136,4.571026190140898,0.12359022660242559,8,3,613,3.677858263296353,4.494320660597059,0.6106901468444708,1.8247327073438753,0.5867307289024297,1.467665469091885,COMPLETE
64,-0.4856536182666473,2025-12-03 23:25:16.029911,2025-12-03 23:25:25.493352,0 days 00:00:09.463441,0.5372461013108492,4.631851635721328,0.22963949846348725,8,3,238,5.2911193394212575,4.018145276832923,0.6138211885262495,1.8629303161515525,0.590887109300983,1.440442746526804,COMPLETE
65,-0.46649734973043566,2025-12-03 23:25:16.939906,2025-12-03 23:25:28.119944,0 days 00:00:11.180038,0.53817526059743,4.598996483388084,0.11991431264592078,10,3,237,5.246009601855074,4.253057884538587,0.6331868660065626,1.9607986184999515,0.5438963051979725,1.4499838137794459,COMPLETE
66,-0.4625750250027059,2025-12-03 23:25:17.111287,2025-12-03 23:25:21.562944,0 days 00:00:04.451657,0.6030829486195192,4.618444260941001,0.11342419898406932,10,3,54,3.9379012440333057,5.287909488813495,0.612992933992971,1.8382113868263965,0.543711747301415,1.4756965831218825,COMPLETE
67,-0.497014573547653,2025-12-03 23:25:17.592649,2025-12-03 23:25:41.379070,0 days 00:00:23.786421,0.605736788093441,4.408210497851904,0.11624252364874303,10,3,632,3.803908510937568,4.242472546981779,0.6170937999930821,1.9265847805185035,0.6219820910225629,1.463832139307576,COMPLETE
68,-0.500953442775535,2025-12-03 23:25:18.518357,2025-12-03 23:25:26.737278,0 days 00:00:08.218921,0.6052504921467352,0.0023345796757139325,0.2347950106837224,10,4,65,4.1710090586880035,4.528620060309164,0.5981700872872202,1.847725296056524,0.5523662222002644,1.4536657144093914,COMPLETE
69,-0.4478670161094427,2025-12-03 23:25:18.981215,2025-12-03 23:25:23.624535,0 days 00:00:04.643320,0.5974004992646373,4.600617947827375,0.22536538161714387,8,4,74,4.344772277297728,4.364945157862047,0.6084550607074661,2.2353505209451825,0.5370328393826825,1.448824543110902,COMPLETE
70,-0.481880469045642,2025-12-03 23:25:21.280802,2025-12-03 23:25:26.278206,0 days 00:00:04.997404,0.5963264524991527,4.635402567065414,0.11064650577957237,8,4,66,5.161465661188142,4.438040419660134,0.6047811903638625,2.2236076030885092,0.6223289006272147,1.4597237771550096,COMPLETE
71,-0.477353448338224,2025-12-03 23:25:21.566042,2025-12-03 23:25:40.694556,0 days 00:00:19.128514,0.5348880819544058,4.519147894772793,0.2391298952690397,8,4,591,3.8391542903279317,2.1490582308646538,0.7458911863434738,2.160523032317946,0.599405866606833,1.4502975277481887,COMPLETE
72,-0.505078783003665,2025-12-03 23:25:21.769005,2025-12-03 23:25:47.062685,0 days 00:00:25.293680,0.8976599615924221,0.025988855895936247,0.23549330242547384,8,4,252,3.7343528017763377,2.1806675395142125,0.6112533561284962,2.1858014100859045,0.5280699965846121,1.411704782918739,COMPLETE
73,-0.4610851283751458,2025-12-03 23:25:22.396058,2025-12-03 23:25:32.640861,0 days 00:00:10.244803,0.8642296539461919,4.511099050864427,0.24277469328233944,8,4,253,3.598945052922097,2.239504205057162,0.5898080129690151,2.2056799207499136,0.5361483421351018,1.4070751668310666,COMPLETE
74,-0.4621036964082362,2025-12-03 23:25:22.516360,2025-12-03 23:25:32.708119,0 days 00:00:10.191759,0.5337610279585459,4.5309298613041955,0.22680865498924277,8,4,254,5.116151205075958,2.2581380277650727,0.578712649820605,2.1087086671013124,0.5298065353430396,1.3131403264509574,COMPLETE
75,-0.43895033447924997,2025-12-03 23:25:22.971035,2025-12-03 23:25:33.972509,0 days 00:00:11.001474,0.5365301369461323,4.519569621411199,0.225445337326671,8,4,270,3.6436885696611867,4.581810352668663,0.5835426816605874,2.1304229628221614,0.5304695575099616,1.6948987282573023,COMPLETE
76,-0.48711918557008294,2025-12-03 23:25:23.627576,2025-12-03 23:25:33.653122,0 days 00:00:10.025546,0.5433675778932199,4.441081708949968,0.30019294430446253,8,4,264,3.6176953980104765,2.0877866139882197,0.5743644008538741,2.082086177748603,0.597264798598232,1.3084284642069575,COMPLETE
77,-0.48259858002020256,2025-12-03 23:25:24.053549,2025-12-03 23:25:34.649080,0 days 00:00:10.595531,0.8903653464409927,3.987068504235208,0.30064608260614833,8,4,264,5.193654172933569,2.1155234245677716,0.5717098120610177,2.0529923873287483,0.621835643727828,1.6851637557159245,COMPLETE
78,-0.4633665280887678,2025-12-03 23:25:24.567296,2025-12-03 23:25:29.890936,0 days 00:00:05.323640,0.5391812109739537,4.463813499512343,0.3369717454146399,8,4,111,3.4361484047371285,5.298638252832929,0.590595222389426,2.1125991829926436,0.5234699732766936,1.3081052430817601,COMPLETE
79,-0.4391458818973694,2025-12-03 23:25:24.797545,2025-12-03 23:25:30.624065,0 days 00:00:05.826520,0.5387096158381827,4.410306595853536,0.32076590236220515,8,4,118,3.3415979011886447,2.3775471579232477,0.5883420526275382,2.077037509126276,0.5189903165720514,1.697500040764377,COMPLETE
80,-0.4635802191903662,2025-12-03 23:25:25.302266,2025-12-03 23:25:31.106327,0 days 00:00:05.804061,0.5398475252023518,4.456896312826995,0.3104717992553699,8,4,125,4.877776197809422,2.2454975210426134,0.5790056469909152,2.090815812207178,0.5233558649725054,1.3057679882623094,COMPLETE
81,-0.4887103370404045,2025-12-03 23:25:25.496468,2025-12-03 23:25:31.285633,0 days 00:00:05.789165,0.5427944719172119,4.517755720964605,0.3077388897296688,8,4,119,4.869346003434182,5.5096455835914435,0.5564069421613462,2.1124266964736016,0.5984268282240464,1.3066370269292853,COMPLETE
82,-0.44098976740939805,2025-12-03 23:25:25.644024,2025-12-03 23:25:31.585071,0 days 00:00:05.941047,0.5434377308216265,4.4337480106303016,0.301034883564984,8,4,118,5.081146767718176,5.161590204819354,0.578902595601746,2.1452045164011606,0.5259524904139724,1.7008189168853796,COMPLETE
83,-0.4676873170902054,2025-12-03 23:25:25.911953,2025-12-03 23:25:37.076564,0 days 00:00:11.164611,0.5871038203276946,4.483432322079635,0.31419903497561047,8,4,291,4.7908444234443515,5.444388161144818,0.5612020082435158,2.113298474784797,0.5995049538539009,1.690866249036947,COMPLETE
84,-0.4885147931577147,2025-12-03 23:25:26.180314,2025-12-03 23:25:32.110652,0 days 00:00:05.930338,0.5817819710163569,4.5035931910862805,0.31319367963620437,8,2,125,4.9788261923428605,5.364423898047624,0.5788908725275742,2.088363530766552,0.5999949233221883,1.3041977040701576,COMPLETE
85,-0.49517407927747037,2025-12-03 23:25:26.281275,2025-12-03 23:25:34.051062,0 days 00:00:07.769787,0.6278308354466217,2.214356599388901,0.20717862873545148,8,2,124,7.990511721598005,5.100889428279491,0.7406528319717395,2.1139573710319666,0.5943169403326944,1.3103476276978214,COMPLETE
86,-0.49275888552490654,2025-12-03 23:25:26.740774,2025-12-03 23:25:37.046073,0 days 00:00:10.305299,0.6306447280772554,2.4121462350730067,0.08749150019276433,10,2,117,7.224973128945249,5.413235043922547,0.5855370047944933,2.1048852134369387,0.5954051420142449,1.3343363896987896,COMPLETE
87,-0.47068507247873975,2025-12-03 23:25:28.122770,2025-12-03 23:25:34.411626,0 days 00:00:06.288856,0.6348962713294685,2.5862734406784793,0.3188903324122962,8,2,110,7.937310013128273,5.22775807190958,0.5842170750553078,2.1130636965316816,0.5229472418645194,1.3126619392826353,COMPLETE
88,-0.47315821680076436,2025-12-03 23:25:28.242007,2025-12-03 23:25:34.581794,0 days 00:00:06.339787,0.5733641537064448,2.5234287368329715,0.3262050736409717,10,2,112,4.89536842035369,5.210094887219305,0.7348520546442312,2.134042213004272,0.5250472765443526,1.2999857875666347,COMPLETE
89,-0.5008871659673972,2025-12-03 23:25:29.894025,2025-12-03 23:25:58.662300,0 days 00:00:28.768275,0.6273244035828117,2.2780128916829265,0.09372079609191421,10,2,609,7.073676756331522,7.140141092455462,0.7542816143732954,2.0922828920398095,0.599523753385262,1.2973764230660592,COMPLETE
90,-0.5256716585111215,2025-12-03 23:25:30.627269,2025-12-03 23:27:07.840461,0 days 00:01:37.213192,0.6228607645097441,0.19357917487972975,0.08975804730380499,10,2,639,4.812900478811384,4.73431593637317,0.6684923088237222,2.3493285019143326,0.5990908582035958,1.2918355163734638,COMPLETE
91,-0.5221110976164308,2025-12-03 23:25:31.010247,2025-12-03 23:26:42.239189,0 days 00:01:11.228942,0.6279869190228393,0.16734879601096,0.20558015457635487,10,2,627,4.818481913420643,0.8372487581015463,0.7344571754508057,2.3339036883925655,0.6007898124931821,1.2938431125350671,COMPLETE
92,-0.5266155577078361,2025-12-03 23:25:31.109221,2025-12-03 23:27:12.148117,0 days 00:01:41.038896,0.8896786623805625,0.09556905681459482,0.09473057484888943,10,2,629,7.249765053902758,0.9715194378305474,0.729542947140019,2.3984870930230366,0.6026834792534987,1.36002775383927,COMPLETE
93,-0.5242044292117289,2025-12-03 23:25:31.288401,2025-12-03 23:27:09.748106,0 days 00:01:38.459705,0.8941486654532796,0.17877333915379728,0.06391491191587258,10,2,622,7.231624631137729,0.913027709686264,0.7441401024779104,2.3198696065427287,0.6004777473619518,1.373126585392856,COMPLETE
94,-0.4945842090851511,2025-12-03 23:25:31.588051,2025-12-03 23:26:01.046169,0 days 00:00:29.458118,0.9120586983112816,2.4164997236707135,0.09175961797874216,10,2,625,7.090597152540534,0.5322881682792021,0.743843612943882,2.3440905378906565,0.6004105875006598,1.2708470981510727,COMPLETE
95,-0.5240869059346251,2025-12-03 23:25:32.113739,2025-12-03 23:26:46.586794,0 days 00:01:14.473055,0.8970094003614271,0.058668897526835684,0.20443933437438297,10,1,631,7.267883649032227,0.5895962722750777,0.6686861249983864,2.3543107808888695,0.6044886910218435,1.3770652654695936,COMPLETE
96,-0.5283965942222258,2025-12-03 23:25:32.231682,2025-12-03 23:26:21.110677,0 days 00:00:48.878995,0.8948945175016063,0.06034354350527682,0.08927171167242984,10,1,294,7.088974589496413,4.7661633505234935,0.6644608304771444,1.9588566133733791,0.6065183442213917,1.367596414836595,COMPLETE
97,-0.5250058954117142,2025-12-03 23:25:32.643905,2025-12-03 23:26:38.261009,0 days 00:01:05.617104,0.6300825166200362,0.1235567712313954,0.2037859709789674,10,1,646,7.203997030045159,0.5025979605416735,0.6658188717698355,1.9403126961679193,0.6071954405170162,1.36438221695999,COMPLETE
98,-0.5055205858980225,2025-12-03 23:25:32.710836,2025-12-03 23:26:05.091379,0 days 00:00:32.380543,0.6216266434157062,2.2810224759940043,0.08135452498829884,10,1,608,7.26662511513526,4.789995039478414,0.6624026452119384,1.9475179108001583,0.6070774734144871,1.3804279449106733,COMPLETE
99,-0.523291044336065,2025-12-03 23:25:33.656446,2025-12-03 23:27:05.609249,0 days 00:01:31.952803,0.6312063418880038,0.18275315540958215,0.08907648237598115,10,1,622,7.287842812127392,0.4232023921548649,0.6584383389350758,2.338393963432349,0.6056487756289151,1.367651585250087,COMPLETE
100,-0.4861851617199829,2025-12-03 23:25:33.975394,2025-12-03 23:26:07.352267,0 days 00:00:33.376873,0.5168899594570638,2.2688668087585313,0.08831835233447827,10,1,619,7.165805839041958,0.4225294012258367,0.6598999699805193,2.3327407835544203,0.6057636591068724,1.3772173061652846,COMPLETE
101,-0.4841477447837755,2025-12-03 23:25:34.054062,2025-12-03 23:26:02.095271,0 days 00:00:28.041209,0.5156630403208005,2.6155554503594445,0.10118988470005728,10,1,596,7.18715971206831,0.6348210762076231,0.66995329817219,2.318871646218935,0.6078441957191801,1.3726879846058102,COMPLETE
102,-0.5100693366283431,2025-12-03 23:25:34.414523,2025-12-03 23:26:14.931555,0 days 00:00:40.517032,0.5158113031869682,1.4722114080092252,0.08889721597963537,10,1,610,7.171645786687383,0.5235993582738903,0.6673903352177234,1.9485466400829612,0.604864542265545,1.3690778667248273,COMPLETE
103,-0.5070981957468671,2025-12-03 23:25:34.584759,2025-12-03 23:26:14.792168,0 days 00:00:40.207409,0.5185859356994147,1.0928623518016802,0.19841579441416266,10,1,610,7.304613827044795,1.0858754247656224,0.6588985057526416,2.3085124554053653,0.6057933786309846,1.3796778071729248,COMPLETE
104,-0.5080972015078628,2025-12-03 23:25:34.653371,2025-12-03 23:26:01.078788,0 days 00:00:26.425417,0.6935251773675779,2.0938672273949015,0.19643418629664963,10,1,624,7.043971285481761,0.9133037164874681,0.66201925518163,1.9426826008725795,0.6032316292082225,1.3759800260814499,COMPLETE
105,-0.48790288222570827,2025-12-03 23:25:36.980424,2025-12-03 23:26:01.358121,0 days 00:00:24.377697,0.515487935858057,2.266079054326965,0.19758432001530496,10,1,576,7.338962757268706,0.43873641276264863,0.6633200830926788,2.3583120031160667,0.6086102018358452,1.3658382753623397,COMPLETE
106,-0.5084451063109202,2025-12-03 23:25:37.048858,2025-12-03 23:26:01.709102,0 days 00:00:24.660244,0.6928245452429924,2.188456220309872,0.1991857064746022,10,1,589,6.239918920200656,0.984509293766898,0.6623443520724241,1.9435716112782375,0.6072327433270897,1.3761122240299484,COMPLETE
107,-0.48593146998107056,2025-12-03 23:25:37.057750,2025-12-03 23:26:01.640407,0 days 00:00:24.582657,0.5152114143719415,2.239324915646004,0.19454919210549404,10,1,583,9.079423397711624,0.9181154489313659,0.6662617489158092,2.3300881104643434,0.6058064847360692,1.3709834392208538,COMPLETE
108,-0.49379963960403667,2025-12-03 23:25:37.082509,2025-12-03 23:26:02.915593,0 days 00:00:25.833084,0.6934009469464911,2.2293832960377773,0.2101462189708863,10,1,602,7.097689582914188,0.8309526633714097,0.6659587598392172,2.346071678612327,0.6038613880305421,1.381922270732439,COMPLETE
109,-0.4974118306983734,2025-12-03 23:25:40.697701,2025-12-03 23:25:49.138834,0 days 00:00:08.441133,0.6793290767511968,2.211189093292726,0.1407641939358478,10,1,95,7.256289764731822,0.5024811413506403,0.6698407839066045,1.958609685106809,0.5634564994728362,1.2594064853455547,COMPLETE
110,-0.5010758704458059,2025-12-03 23:25:41.382151,2025-12-03 23:26:05.194497,0 days 00:00:23.812346,0.6696394190048902,2.9347665717967497,0.14155056157921725,10,1,649,6.257753622708423,0.9741661465134204,0.663623840449442,1.9500596075129852,0.6065464510071074,1.378742338242036,COMPLETE
111,-0.5265220872111643,2025-12-03 23:25:47.066173,2025-12-03 23:27:07.384171,0 days 00:01:20.317998,0.6887660297167235,0.14030088282471537,0.14136316429848828,10,1,667,2.791949396255313,0.9715514101275808,0.6608673072166034,1.93014594712543,0.6069127826245176,1.373526939416379,COMPLETE
112,-0.4901383793526106,2025-12-03 23:25:49.142394,2025-12-03 23:26:02.007864,0 days 00:00:12.865470,0.7220292307119498,0.09149248163154607,0.14276882609692454,10,1,88,7.2287209851758725,0.6439256104198052,0.660091140168563,2.293936624406402,0.5587734901907291,1.3826406407136047,COMPLETE
113,-0.5201452600125016,2025-12-03 23:25:49.143346,2025-12-03 23:27:35.768524,0 days 00:01:46.625178,0.725112407503787,0.11456495733274119,0.1365220707705045,10,1,716,7.220107353876874,0.4402517250652629,0.7665477177983495,2.3575288161183843,0.50766797731078,1.3887104773904162,COMPLETE
114,-0.5226293468937762,2025-12-03 23:25:58.665602,2025-12-03 23:27:16.480721,0 days 00:01:17.815119,0.667404282292603,0.052974382918940716,0.197300275866849,10,1,578,7.214629870719246,0.3810557996962298,0.6627924405394048,2.3433039746821596,0.6067164935591882,1.251813202582331,COMPLETE
115,-0.5247745278120878,2025-12-03 23:26:01.049411,2025-12-03 23:27:30.267479,0 days 00:01:29.218068,0.7326746072721748,0.017493454961718904,0.06529641732197747,10,1,567,6.343467360258617,0.9777403857056371,0.7685347196428779,1.9402072047505754,0.5604877853447732,1.3669538699511345,COMPLETE
116,-0.5246626093737926,2025-12-03 23:26:01.081921,2025-12-03 23:27:17.790590,0 days 00:01:16.708669,0.7160540158149584,0.0661129384939514,0.19790278073310413,10,1,663,6.1578235815054505,7.900485234678285,0.761993128499566,2.2961558712340135,0.6068537945915768,1.3762830643351955,COMPLETE
117,-0.5237184331391134,2025-12-03 23:26:01.361244,2025-12-03 23:27:41.177825,0 days 00:01:39.816581,0.7329163625282199,0.05578276008945543,0.1954433985338988,10,1,713,6.250929581624229,8.113742777934844,0.7568034186205295,1.9350247922340875,0.4754262818360831,1.3902480527867367,COMPLETE
118,-0.5242651461113765,2025-12-03 23:26:01.643443,2025-12-03 23:27:46.345047,0 days 00:01:44.701604,0.6910413108709613,0.032771626784848275,0.05988112712971008,10,1,674,6.2556961956737185,8.166428190379051,0.7641344845184407,1.9320801590868841,0.6144464024417856,1.5688378549857012,COMPLETE
119,-0.5210068779571088,2025-12-03 23:26:01.712327,2025-12-03 23:27:42.809276,0 days 00:01:41.096949,0.688656036819583,0.02837449870769863,0.2064232280193178,10,1,674,6.1588903385057066,8.38009163308186,0.7641229896228615,1.9301597638481747,0.48257217938622876,1.927977409954784,COMPLETE
120,-0.49307667317316334,2025-12-03 23:26:02.010983,2025-12-03 23:26:47.292975,0 days 00:00:45.281992,0.6963523744772551,1.4692100033373725,0.06401087294312566,10,1,670,6.34863953580805,7.858721183930015,0.7680276630629315,1.9227098954407362,0.508641907758162,1.260343510642891,COMPLETE
121,-0.47014865275309736,2025-12-03 23:26:02.098411,2025-12-03 23:26:45.716658,0 days 00:00:43.618247,0.7397883197366651,1.852854161413583,0.05926756554048059,10,1,676,6.236297439842761,8.075199873079153,0.7619284866416558,1.9370312225133484,0.5069697739940526,1.5662429105085425,COMPLETE
122,-0.5098135905039992,2025-12-03 23:26:02.919168,2025-12-03 23:26:32.834067,0 days 00:00:29.914899,0.6617833296820482,1.4717779920416376,0.15931969608551175,10,1,552,4.346921887084206,7.5966131290555285,0.7739418112721403,1.9298646969935593,0.6157466708041476,1.5230052427982785,COMPLETE
123,-0.5053640481824996,2025-12-03 23:26:05.094621,2025-12-03 23:26:47.895178,0 days 00:00:42.800557,0.6675006241482427,1.8543049078078235,0.07870198271038233,10,1,659,6.234115112008298,1.2343282415099186,0.6341443172280189,1.925257529529222,0.6160513824642071,1.5705430235483515,COMPLETE
124,-0.5059430863619406,2025-12-03 23:26:05.197706,2025-12-03 23:26:53.512089,0 days 00:00:48.314383,0.658960183787576,1.5545140779891922,0.07254729614141571,10,1,663,6.242120790116441,1.642165442359639,0.6834084049278609,1.9232866494412404,0.6108975133271368,1.5679240708922542,COMPLETE
125,-0.5093286177905857,2025-12-03 23:26:07.355545,2025-12-03 23:26:46.041588,0 days 00:00:38.686043,0.6551384071775664,1.4957194546122516,0.1550288476074258,10,1,663,6.280990146270486,1.102288143479996,0.6834114997520319,1.9255769474347593,0.613948337331127,1.579023799633929,COMPLETE
126,-0.5100631903021722,2025-12-03 23:26:14.796141,2025-12-03 23:26:52.263828,0 days 00:00:37.467687,0.6676383770592869,1.5070005299091458,0.15731291805346473,10,1,656,6.133316791335701,1.1024990174918108,0.6847244986329478,1.9299721218681083,0.6163425829135087,1.557951526215302,COMPLETE
127,-0.521001122089582,2025-12-03 23:26:14.934707,2025-12-03 23:27:13.575055,0 days 00:00:58.640348,0.5634593859836322,1.1447318168833718,0.06691341029001893,10,1,676,6.196790798680008,1.5036442679082964,0.686165393608887,2.0172863807528287,0.6161654826426097,1.2413777794461043,COMPLETE
128,-0.513557522910142,2025-12-03 23:26:21.114391,2025-12-03 23:27:18.984625,0 days 00:00:57.870234,0.9429853377628914,1.3340989381755939,0.056382355969419505,10,1,564,6.308428674235807,1.4484260388780807,0.6875439150667118,2.0249356549281967,0.6151526349777051,1.5439316208085345,COMPLETE
129,-0.5103683286942574,2025-12-03 23:26:32.837362,2025-12-03 23:27:30.201381,0 days 00:00:57.364019,0.7429064310182611,1.1611586781064944,0.06403070801428398,10,1,557,6.309982597898912,1.6823361472491736,0.6341006325780043,2.0200225146110276,0.6146452220003522,1.5700643311661748,COMPLETE
130,-0.5074058563712978,2025-12-03 23:26:38.264204,2025-12-03 23:27:27.145439,0 days 00:00:48.881235,0.6453128614497273,1.2883908089561773,0.06434156788170135,10,1,560,8.170461725708982,1.5475755360227046,0.6834078309261107,2.0156267587804324,0.6161847316146996,1.5539530193564604,COMPLETE
131,-0.5124276808662468,2025-12-03 23:26:42.242560,2025-12-03 23:27:19.646869,0 days 00:00:37.404309,0.6609938183466272,1.1587850622202838,0.19207173209749803,10,1,544,6.120420606303968,1.5108601361206975,0.684202991212986,2.0326132056108834,0.6142993831555483,1.558381652185603,COMPLETE
132,-0.502167950418035,2025-12-03 23:26:45.719848,2025-12-03 23:27:29.768693,0 days 00:00:44.048845,0.6550178209099756,1.1045534030016024,0.15366425171786563,10,1,565,6.7525522806022185,1.1256072763816976,0.6846184776000396,2.6279640566358746,0.6144551177717998,1.552997828606203,COMPLETE
133,-0.5088666998989978,2025-12-03 23:26:46.044643,2025-12-03 23:27:31.737834,0 days 00:00:45.693191,0.6697407641020725,1.5139573285656018,0.06989723189226643,10,1,541,4.542066137019255,1.19313304661639,0.6397785885119391,2.0143447308668874,0.6146891189741747,1.5441809420601427,COMPLETE
134,-0.5042809642901983,2025-12-03 23:26:46.589972,2025-12-03 23:27:30.159510,0 days 00:00:43.569538,0.6631250935791942,1.1273856954474701,0.19573125156454985,10,1,560,6.7850619036551345,1.4855830064675621,0.6339999274387198,2.678305195548506,0.6130973981273634,1.5397956232449819,COMPLETE
135,-0.5091933213412334,2025-12-03 23:26:47.296628,2025-12-03 23:27:26.392234,0 days 00:00:39.095606,0.6631592172946148,1.2096122424008966,0.19535896273117406,10,1,559,6.812489756914878,1.5920879036216014,0.6338289102890922,2.0055838454283585,0.6151674624754784,1.543354379181582,COMPLETE
136,-0.4977709950004676,2025-12-03 23:26:47.898459,2025-12-03 23:27:36.438724,0 days 00:00:48.540265,0.6521383261631356,1.0729998008122612,0.19152581988706027,10,1,706,8.208457868799115,1.446753353265145,0.6911529704794259,2.4687452350236887,0.6138771350705815,1.8963829206909995,COMPLETE
137,-0.5230414972668251,2025-12-03 23:26:52.267065,2025-12-03 23:28:05.657718,0 days 00:01:13.390653,0.6459341025982649,0.24685912173258087,0.19020578580328049,10,1,567,6.766994687639171,1.528081013680088,0.6868729923649087,2.0323791417059422,0.6136755377767057,1.5394299849030582,COMPLETE
138,-0.5134889487286939,2025-12-03 23:26:53.516097,2025-12-03 23:27:45.215175,0 days 00:00:51.699078,0.6507773407961635,0.4181171949626093,0.27700976913484593,10,1,561,6.7495442882650325,0.2508888463675759,0.7163814007327386,2.0117545351343566,0.614059999340974,1.9034504496373794,COMPLETE
139,-0.5146080117677805,2025-12-03 23:27:05.612618,2025-12-03 23:28:18.990644,0 days 00:01:13.378026,0.6440254288108029,0.36869833058805346,0.18842490295240172,10,1,569,8.122186000211263,1.4635189463628628,0.7134207222078827,2.687858188719482,0.6163228757416856,1.926412034223005,COMPLETE
