learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,weight_class_0,weight_class_1,weight_class_2,value
0.042383673036194454,238,4,6,0.8981953817574813,0.8465016525098431,4.588140629921407,6.782163341149593,1.0314717947820717,3.0447626780247514,0.39588586362032957,2.557270659944504,-0.1466744137898793
0.11091106276602837,725,7,7,0.5318629518145943,0.735639872195252,6.705179970026243,7.606708347482993,4.830845014525566,3.0919063167552525,0.5776432502492699,2.0798521857375563,-0.4089124942484476
0.3165190710255734,487,10,1,0.842001173186812,0.6400463394399052,2.2056362107578185,4.457406572439476,2.754082973816006,2.1401537950689433,0.4586168752464469,1.7894135410376322,-0.4232507584780458
0.16636587247997747,668,6,1,0.6165314273033524,0.8020682198254074,7.391391466998342,0.8399383445361819,2.6141822295823274,4.127460387992521,0.47858191784988613,2.4009952461171293,-0.2532727684256506
0.13996449497824145,299,8,6,0.9789039891961735,0.8899943417835121,2.2110117331598325,1.8006124776407528,1.9418244773980298,2.6591530038552387,0.33590665801932396,2.4702071432603905,-0.25891820021146467
0.35604883593623393,304,4,1,0.7864727567098397,0.776030843052845,0.8975751371354268,9.50534006720833,2.816963512113043,3.319243915547159,0.49864692758565343,2.69500996037407,-0.27263237001787105
0.18386409166273582,228,8,4,0.612154696955646,0.9552849531059324,2.5901250586694866,7.163565202646243,3.13117470800685,2.90260356843317,0.3638711164753495,1.7619658598488015,-0.2941535180302111
0.012945142450021067,387,9,8,0.7130318279793793,0.6210872029008635,6.321324713181457,9.918785342497573,2.3442496638554253,2.493915697521305,0.5513489061079748,1.8582203834163802,-0.40975353318618274
0.022002930855571926,303,5,5,0.827071336527476,0.9077771786978126,5.601917854598985,0.07165069698034432,1.4694237067922473,2.1161595859802365,0.4949736121139426,1.4919519271167891,-0.41864725297469035
0.11484548991760775,562,5,7,0.5490091656364576,0.848160574403237,7.55964711633157,1.5479273244099445,2.6336058450633,1.8594651395227197,0.5818299728785739,1.5864569375569069,-0.48657428601214264
0.05711126535077617,738,5,4,0.8780128289083771,0.8777948079609929,0.5112996418325255,7.899010689513986,1.1158080169389584,4.360303710718402,0.48327680348064217,2.195724264943274,-0.10295395308427453
0.02555389069874433,681,6,7,0.57785461459923,0.8662654305140214,1.3717440051560736,2.7467420753664697,0.2908499295928402,4.524209944477535,0.3336051712116122,1.9439259295488922,-0.10295395308427453
0.016042558626396287,139,9,7,0.7226294417241067,0.8481375373577009,1.4174811546543997,0.4313960466815958,3.8501533149578377,3.519795469026593,0.4261796577802265,1.393018904298537,-0.26908057637956123
0.40707654658455594,649,4,7,0.5943368916971341,0.7357615464168136,4.164990629282681,6.2469706141981085,2.563833861465304,4.202097363074958,0.49013393085172985,1.9054711273580256,-0.38002796004586187
0.03591615780588962,303,6,8,0.6652966799604294,0.9237456846354142,7.103024571871953,4.619585640815179,2.804181111456618,4.435939251326316,0.5208343106483382,2.4069373929808737,-0.24198643494342467
0.060275468671039355,493,10,6,0.8652692862528238,0.7273861075509154,9.707618041799385,3.8957499978381205,1.9851220129340437,3.2829677623176687,0.578121349044308,2.762001251703758,-0.40438382605397916
0.013132392517279571,293,6,1,0.8527733083294395,0.919384890345524,2.117292068433132,3.3810580447598007,7.184017044359337e-05,3.5424504280519793,0.5810629584888314,1.8957714683906004,-0.34389988528129595
0.053534921271578606,92,5,2,0.6325319756187902,0.7705300672847626,1.3368006632115725,7.653390536470268,3.614689575845026,2.183265397675109,0.5989966637241537,2.2782825186939126,-0.37657589612578074
0.01150397465220142,299,6,5,0.7676628035507818,0.8232318823065028,1.81353663947037,0.5769037699013213,2.489017876601311,3.430146346719905,0.4345839585415764,2.6553843495277274,-0.1466744137898793
0.2645359992654519,229,10,3,0.9919586584990249,0.9879752597492144,9.979981670998427,0.039879481405785455,2.516160981513359,1.9320813791031957,0.6088592064253909,1.2209638686547306,-0.5130458213763713
0.1685100043330842,223,8,4,0.9565022993988026,0.642075268813726,9.735666795925214,5.818746763417549,0.20574329249194245,1.8706022027983662,0.5808633624610748,2.28219738904561,-0.47041108568933393
0.13028613323688515,64,9,7,0.9986388670926456,0.6477116908187661,9.321616080196854,4.888163053849717,0.01654253881856338,1.8246928337008872,0.562537341678046,2.3060200797349513,-0.4306635394307823
0.29255646627220816,56,6,4,0.5068007769764371,0.6562444251528133,6.28966220663113,5.344140362276826,0.010712258651180362,1.9508862782701264,0.5523546616185022,2.209464026487584,-0.4357930096877098
0.47602963020242295,172,10,8,0.9201655392877829,0.9965377353364027,9.94768717903174,0.08198093969222864,2.1548366843828277,1.888161330734694,0.5657943533926456,1.2841088209639602,-0.5027729575890135
0.4894021829906223,385,10,8,0.932243662536186,0.6633581201542221,9.985874290088585,5.041052445482436,1.9541783029473865,1.942054477373877,0.54472520907206,1.625607835064966,-0.4717451764963494
0.343450296627687,182,10,8,0.9864211298955453,0.6566838457088601,9.965060500703782,5.219425426379572,2.154243181683407,1.9444038902582206,0.5394313775486035,1.2538177202856915,-0.48854860155216767
0.48974422868741735,176,10,3,0.9547543053706974,0.6808355597528468,6.505561521949647,5.283943410811498,0.20737062272612963,1.8225214204968863,0.5510020277776296,1.71125814197605,-0.5110525706739559
0.4458103939347174,183,10,3,0.9852494920002904,0.6570405915771671,6.310821822569697,4.724932842973261,1.8973327362213297,1.859758621379111,0.5514538847286338,1.6363802780883305,-0.4749654364735834
0.3470533861327856,175,8,3,0.9367381094562768,0.688528716366684,6.399560857227925,5.691983696851267,1.8988965326698466,2.188312948406435,0.5411707135014294,1.6773471587400568,-0.45753248845015876
0.2650996485911388,165,8,3,0.9375404963155328,0.9945945666213005,6.587539649467706,5.668694761019006,1.8576898578356242,2.3068625237717817,0.5307490878188266,1.644984689964669,-0.45400257810701694
0.4999723511302779,162,9,3,0.9571291089210999,0.668679590452418,9.654911880827669,5.473143882691152,0.5276649667653432,1.9845553271050913,0.5506228038782873,2.2628247846102587,-0.46759287984258074
0.4651664627142418,168,9,3,0.9374095347526196,0.6781242692663807,6.557816108500165,5.837357649917086,2.056127644596959,2.3961163760742297,0.5356020489226295,1.2417049915008918,-0.467726836500558
0.47843277652865274,164,9,3,0.9349098896030661,0.9789561207471059,6.18023554443972,5.7372425356465575,2.071257092900998,1.8461334263047795,0.5564933072860032,1.6436279381375734,-0.47893546796562775
0.4634432325337624,159,9,3,0.9450032611806176,0.9820488843633399,8.787202323361125,5.7604746990654405,2.0603880153289045,1.8578997212577475,0.5583438893835522,1.200245677138014,-0.502341043452675
0.26443956983778827,179,9,3,0.9429121218142397,0.9897790814660368,6.377832716382741,6.088284372854046,1.7881992083775937,1.899005414263644,0.561373426639557,1.2040354518552938,-0.5065109763044512
0.2581326528530432,211,9,3,0.9566507641579723,0.691707785034468,6.275641630380044,6.037215833837423,0.5538519576616447,1.8743787631108968,0.5439745435689728,1.722240991454467,-0.4873815383388142
0.26103168352841954,195,8,3,0.9334005197303361,0.9989911483806772,6.436334435351311,5.476651276880708,2.0575801808034804,1.8450407537152962,0.6191993202200684,1.2722400143878794,-0.5170857944076798
0.4912260722378833,205,9,3,0.9323974312881809,0.9978717543477639,8.922926272280499,1.739137733749563,1.9326752774051217,2.370447413686033,0.6222854175777597,1.189721984255319,-0.499431502802724
0.23425021294482565,207,8,3,0.9293761227674426,0.9975997098860623,8.561236333996836,1.928373931769674,1.9759966409217185,2.488763921604543,0.6217266418583312,1.2651981459511297,-0.4928207194139926
0.49368576284659,211,9,3,0.9638312809178005,0.9914358646770356,8.92933120516235,5.768875875515292,1.908247839076725,2.3796245178954205,0.6202398426004119,1.1891008984712375,-0.49864986408057055
0.4967897504760593,222,10,3,0.9465520258592436,0.9991458652186835,8.936410274924443,1.3778748658101267,1.9494002140606048,2.3742774298683265,0.6212168543534066,1.2584245004954315,-0.4975282674684765
0.23014426224285947,239,9,3,0.9498313959858723,0.9981366992797055,9.010669061898971,1.7853036338076547,1.7080186551257195,2.3661419234332497,0.6143734199056502,1.1859841022586268,-0.4989764564053379
0.2300355904090745,383,10,2,0.9425084432484812,0.9914079818096687,9.01958179248766,1.590568347511242,1.6558592358832895,2.3184110798187305,0.6129263890674604,1.220964732861414,-0.49963154568030593
0.2481889755661377,391,10,10,0.9400642917478537,0.9927776320700185,8.783820739003556,1.6456178824032137,1.6315763653633883,2.324978557547982,0.6183516896752934,1.2058526994861158,-0.5061411462966429
0.2389359627535051,234,10,10,0.9576429899651128,0.9782414589170985,8.990687516233688,0.03260177646975661,1.6680003231336373,2.3184711514817327,0.6192613936864374,1.2098912233552332,-0.5037971306971988
0.24730724953076352,374,10,2,0.9518816174177601,0.981347639957708,8.996078925985897,1.1921035419584247,1.7155717679795899,2.3259295717438566,0.6114831656109272,1.190015966698268,-0.5032980553795475
0.23680152799831328,387,10,10,0.9671816230901797,0.5991674524279517,8.94902170652946,1.2480719048411524,1.6228367426435293,2.0085953998070334,0.6217540768730901,1.1871906429785961,-0.5132966566275087
0.2557049279849548,380,10,10,0.9611085260992528,0.5832224499417165,8.914323202933057,4.123831632605508,1.638066705064039,2.0098905450464524,0.6049818232910864,1.208978516907594,-0.5091244467042779
0.2264064333740325,363,10,10,0.9565649395999384,0.7202616861392065,8.79793213905214,4.172850047041126,1.5929801141710667,2.6364090525714223,0.6224087002718058,1.1955861709321123,-0.4917002585237081
0.2223277222851306,233,10,10,0.9654962012753499,0.7130542995780587,8.72470850847643,1.6694589066388836,2.3538357454247274,2.0431433112425372,0.6222297780569884,1.1855916698307685,-0.5084741269723735
0.2215210525006866,222,10,2,0.9648830257508371,0.5989104455007251,8.997561513283147,4.035351943857272,1.6339190121456837,2.0420863745850673,0.6226086512396651,1.1853451626025857,-0.5112933203502938
0.23352995721934736,221,9,2,0.9646200644176472,0.9978352925892946,8.700216878594768,1.3064282006839516,1.5385437667846353,2.657952700061456,0.6219707381618791,1.1925788805463282,-0.49050268457485985
0.22288858735577405,250,9,2,0.9644424695495278,0.9680797884873013,8.409627526187359,3.876749251212521,2.3918939902336573,2.033585216276925,0.6000631927475029,1.3007058620670342,-0.5022386037500818
0.22685765458919874,109,7,2,0.9021424432745403,0.9636347165545636,8.523113702359133,3.9449672980546975,1.5874260439741976,2.5753299946697554,0.6043714663806506,1.3415080851302112,-0.47822175141700884
0.25508264241280454,266,7,2,0.9038188903581794,0.9669295609301218,8.209215301116924,6.466604130728053,1.606260981352353,2.668374740580102,0.6002633698383134,1.326283179162435,-0.47725117983294635
0.2276679465032508,255,7,2,0.9033065621745067,0.9609509262745495,8.196597332893882,4.133669831381175,2.362427924111506,2.0220968808727195,0.603977078121522,1.345663998143452,-0.4973686529930393
0.25739650877363607,105,10,2,0.9054525957117818,0.9632342066700752,8.123138714468702,4.19267941625127,2.404333377924795,2.564990520681605,0.598347212040275,1.336264579238763,-0.4805226439387467
0.2167679641970605,110,10,2,0.9006271122303362,0.9653482805810911,4.311138569179675,4.0295192186836,2.384201595345853,2.668324982675,0.6052002032984399,1.3982374559479067,-0.48043554367402885
0.22378692496100083,111,10,2,0.9037273452202618,0.9616818329784298,8.0871059571163,4.1737868698469125,2.361472699711349,2.0681036364770686,0.59881696302144,1.3999659866654706,-0.49715494824668144
0.21424947198247743,115,10,2,0.8993168765676788,0.9627466049288905,8.33481551806663,6.373495706957419,2.361366948319004,2.034161295685754,0.6005286067662549,1.392711124620398,-0.4996359823591881
0.2164525301254123,263,10,2,0.9099258953566594,0.9642960034126914,5.173673878527188,4.06926388716532,1.6449669523284816,2.068975734574955,0.5966319637368762,1.3420267134603232,-0.5125070955949474
0.20487691034785305,108,10,2,0.9013662069007768,0.9626956660885319,5.435667375371277,3.935633084049484,2.352605559285526,2.080239556255532,0.5980196941871982,1.3794112305187118,-0.497743733916975
0.21117820078158267,112,10,2,0.9038755371467471,0.96248257118157,8.092623270849844,3.9190927356542837,2.345504162950305,2.0519828737240076,0.5964954255459733,1.3657999931896043,-0.5015808865610781
0.3787604832021966,128,10,2,0.9080765602400513,0.940427494339408,7.961480654823012,6.825998841658471,2.2505392795474,2.0660732944411446,0.5937836862739126,1.3431112551915068,-0.500894319215213
0.08166034326710941,268,10,10,0.908120936105092,0.5895838736247426,5.522585945283117,1.082072362811153,2.31137456696383,2.066816609791641,0.593118603562396,1.516833877755138,-0.48830142990173825
0.3779674094178515,262,10,10,0.9128042934164371,0.9618246921860528,5.572691148476588,0.011705066910566587,1.262912793472376,2.0397712762216713,0.5956396457133907,1.4687687751640235,-0.5025768685011235
0.19939549346647042,129,10,10,0.9746749480316725,0.9399595114929867,5.537772757133134,1.0735594080569268,1.2610354001572948,2.059108661810747,0.5915669725061188,1.4966381437732221,-0.4989489934871119
0.20147243056344613,257,10,10,0.8688479062846864,0.9364494498021203,5.2910004173041765,0.9857487714473381,1.2970562588676817,2.0827254976700416,0.5916924479123048,1.5257424669586146,-0.5027123340807395
0.18340923324236852,336,10,10,0.8799497088094175,0.7125049516954726,7.698855178797657,0.9944155305434466,1.2828602035809586,2.0744539349391076,0.5924656592406394,1.4884026391100051,-0.4990582606520224
0.09429022791033631,360,10,10,0.8853989903261283,0.7153071224375027,5.584099861130327,6.752846328708246,3.0712743114975707,2.063157473981122,0.5888257625392247,1.5054558440606667,-0.48424962221100065
0.19484426035975008,274,10,10,0.8795570369580037,0.5614520919046767,5.240723600079117,2.2293489216760665,1.3352950374182613,2.100716659049905,0.5921073807683084,1.4709113450717426,-0.49646680227156503
0.08448595932963932,267,10,10,0.9967051324094947,0.5562214539222533,5.370389926744172,2.2760298175919416,3.0487256674264347,2.2350447454054843,0.6078461460056089,1.518407291834215,-0.4808481204224293
0.1858046000307605,271,10,10,0.8746917236386029,0.565506067376573,5.087954321235138,2.403762141990298,1.2777433022262328,2.2542069187593214,0.5901328558565557,1.5068816187721648,-0.49325617665919363
0.08326540383104909,268,10,10,0.8759404155158415,0.5660294838743308,5.665703006806816,2.3395632315130372,1.3361482858854328,2.1920774989339793,0.592599822562287,1.5161163749412283,-0.49244117029404655
0.08894072451918585,271,10,9,0.8743704976251477,0.5725133666263518,5.744749381122601,2.271996491096557,1.2664648213476013,2.1805705755869997,0.5113819188630431,1.4974247964575695,-0.4702183973347005
0.08663869779774552,264,10,9,0.8762967138214944,0.5909920213982576,5.575265517742108,2.3772101237503134,3.0644843894613323,2.1040583139690674,0.5909661915969321,1.4901183484145335,-0.48390488762916956
0.08836578058972738,275,10,9,0.9947947651629271,0.5829541716984481,7.746614361971739,2.3502472314304192,1.2810320167337137,2.1876683833174733,0.5884431364971894,1.4905528772356258,-0.48909359064239233
0.19136237527552075,273,10,9,0.9984425358320195,0.5650570067012058,5.51561340908752,2.3633512609630203,1.219320123933145,2.20421851566456,0.5884552314123904,1.4955121877940811,-0.49217871590065515
0.08911392764802532,437,10,9,0.8782394699345901,0.5743188938680172,5.152083702470843,2.2669994125771957,1.387025659454895,2.2263362125481883,0.5884040574064788,1.4902290136578755,-0.49382647518413075
0.09398635343769178,343,10,9,0.8728538374274122,0.574032868532722,5.500377451635451,2.163342214561066,1.256902660506187,2.184826152599804,0.5074284408805253,1.4559535730799926,-0.4711302669755957
0.18472146075331453,341,10,9,0.8767628033761332,0.5779157077898226,5.758391747595418,2.2923523011477376,1.2764171647117792,2.2247965300830512,0.5889685040103831,1.5029197100137315,-0.4932455442839107
0.18558879395948966,452,10,9,0.8800915978854629,0.5976019093370809,5.619044506847393,2.3025452470069574,1.3495309135979014,2.2114651267094794,0.5863729831191318,1.5381546749879236,-0.4928851373129381
0.38492459403863116,504,10,9,0.8791388414378822,0.5846275428242869,7.564341125787784,2.331728418769925,1.263022632136829,2.1598611414705147,0.589219783310517,1.4524574256481408,-0.49615673225501183
0.2904696791557548,421,10,9,0.9942582030384401,0.5794282970380322,7.598282897189836,0.8685467599849221,1.2448632996519173,2.2081398996052624,0.5738375929516564,1.5569537747445064,-0.4817194446713322
0.30099164614774127,431,9,9,0.8784988786337523,0.5870675278837514,9.432421152773712,2.2292505049822493,1.247268522646389,2.213314994774641,0.5880824067454656,1.4682359169425485,-0.4884338370762113
0.09245224554419279,440,10,9,0.8709414934818902,0.5819896131321292,5.815088219826108,2.3101261020454276,1.1502224033440385,2.1911936863308235,0.5849162321471347,1.473265122027331,-0.4957011935856645
0.0874448276646131,420,9,9,0.9955368165567571,0.6044258661309906,9.368659499586975,2.219435359700399,1.2481608782832792,2.2032044480065642,0.5715531537359829,1.495070417820609,-0.4794547797553487
0.08099834794493052,329,10,9,0.9819215883833731,0.5824799394659028,7.556253498366621,2.230605532854359,1.3443117553874788,2.2262518977272547,0.5708876282365558,1.4591726563860434,-0.48575955429813994
0.08779219709696956,336,3,9,0.8772752688577242,0.5769618060511446,7.626669673428002,2.4483141120025667,1.3003495745322202,2.173841495360741,0.5720428159352902,1.288340150114762,-0.46842502335556
0.15938226282544696,334,10,9,0.9980693549854536,0.5738591457917259,7.639047870596052,2.1807861340312433,3.0626023149521053,2.1757567269627462,0.5724450811020839,1.5511010052995067,-0.4690837856892589
0.1604008603166388,426,9,9,0.9805319688271312,0.5933499017143701,7.534076139456999,3.1172135168619475,3.0319064947038714,2.1681554473518716,0.5729382974982565,1.2765571775613669,-0.4832144768316075
0.29258331008585325,335,9,9,0.9994452950351486,0.5993034283319195,7.699756727431549,3.0373413153540647,1.1467140050023081,2.1841399826164465,0.5711092800881061,2.956439896075177,-0.41963142682818616
0.2958989224316051,434,9,9,0.998788742819683,0.5027662864131298,9.32479659021185,2.4277374864280947,3.011643310690215,2.217572587136128,0.5696321197844294,1.2891810371877406,-0.4794759718230772
0.2965869736062628,330,9,9,0.9827191297118507,0.6161088805244413,7.697321611374395,3.04364062454116,3.2606077561757196,2.201842341127587,0.5691386059711985,1.2912196439765127,-0.47853276086099
0.3015856102794824,357,9,9,0.9752324709295446,0.5097307465543195,5.964392363807308,3.2924187232956506,1.8012266576927565,3.7577983019417456,0.5701107611659502,1.285860680948555,-0.4324678195078305
0.2995462372555246,319,9,9,0.9769690746737918,0.5947971118320637,7.574191143817727,2.995804328805911,0.9918025566037332,1.9708443635490678,0.5712811764488374,1.2936329390029107,-0.503926685301216
0.28669597480253395,415,9,1,0.9797232002501793,0.5081673591322795,6.948723379684998,3.013808972960388,0.7812935027345245,3.761322489818051,0.5691566011152259,1.3004178127596737,-0.45899625576318454
0.29224843268121165,429,9,1,0.973658971316131,0.6153476807101106,7.5708850299825246,2.9939207288496394,0.7717175835207957,1.9567134078409945,0.5710054739495745,1.2996532625631227,-0.5052278615131408
0.29290234099476087,453,9,4,0.9767223914655426,0.5926243535985983,9.390535222909287,2.9544636017780475,0.8602188598156304,1.9280044754627068,0.5671714620508367,1.283110318475249,-0.5028905079693011
0.15170868119086064,413,9,1,0.98043272267561,0.5196623735588111,9.399670614934147,3.114759999934641,1.041350359623234,1.9256733045590977,0.5720334577388172,1.2948957946192978,-0.5019798679130735
0.3037724543052916,418,9,1,0.9748171552676801,0.5011011261876412,9.36626917365795,3.347239125381935,1.792034265885425,1.9392421390983001,0.6142733994465674,1.2982781661871228,-0.5047568194720559
0.15188122540272775,190,9,1,0.9784092011969394,0.6111714629072168,9.485931150393784,3.268398634718298,1.0084777864116012,1.94542822712555,0.6109850607803898,1.250002896411143,-0.5154530227570807
0.1508507109032076,450,9,1,0.973153898825616,0.504805613395793,6.9970671530573005,3.3608189843777607,0.9182609223226645,1.9230146878602001,0.6123473199805927,1.24637117896548,-0.5180316735321863
0.16489171792453394,192,9,1,0.9764628813369867,0.606270478220226,9.355425323797716,3.471899655193956,0.8536842523827878,1.920694741288616,0.5095362416873476,1.252292714810208,-0.48970610006551407
0.32710663073242496,196,9,1,0.976729335070666,0.6075418722138568,7.0420284242620825,3.5882794280407384,0.8808976801961628,1.9279062010520414,0.613250725161334,1.2451584023824418,-0.5152676902383623
0.32743063318948357,143,9,1,0.9739234121423329,0.50931194522378,7.135883811237195,2.9802574051036617,1.0176405111629907,1.9372100993744552,0.6130605949756244,1.2975097016172286,-0.5120394113687923
0.1519075089407348,186,9,1,0.9751843170687924,0.7526633273239866,6.94089716196657,3.079880605556097,0.9526573987604953,1.936024716411877,0.6138593035862044,1.24460582650011,-0.5177282369725992
0.31992594865645296,411,9,1,0.9767597010277523,0.5047229074931157,7.014090758605461,3.5679029027949767,0.8987273456234005,1.953104743525007,0.6122926247784964,1.2543755471827187,-0.5138654082969635
0.14828067192176922,188,9,1,0.9758947181798063,0.6171233854127759,6.9941468775571245,2.8882711047280814,0.9056764032260025,1.933665801597647,0.6138543438515774,1.2418539318856148,-0.5187627098326698
0.14347510505533492,184,9,1,0.9716086899414599,0.5255963411104625,3.629783947283163,0.37440644430838077,0.8363064489616544,1.9391497690877324,0.6117027273748017,1.2490292943834596,-0.5188512707110701
0.3239547274083386,192,9,4,0.978096902944206,0.5178844150934433,7.149986954862528,0.4767843657025971,0.9708612119974196,1.9248029981867791,0.612572328540199,1.2366913709115102,-0.51422302442667
0.27685867732781655,191,9,4,0.9267603598913554,0.7520759788437623,7.048429988587733,0.6983958538219323,0.8734356860046981,1.9269087786939918,0.6140134507658471,1.2460779745068757,-0.5174611278062763
0.3266170793120952,188,9,4,0.920028232147183,0.5432012926811314,7.243181961668643,0.482124580243835,1.7756186366581146,1.9127055865709346,0.6092891762350134,1.2391279543854354,-0.5118266980732474
0.1341300381550966,192,8,4,0.9699520425185,0.619700012808135,7.049170285279615,0.3595429076235093,1.805586100518381,1.9320605542121116,0.6177886621380508,1.2347488641506024,-0.510602365916999
0.3408678601559173,192,8,1,0.9703315572621873,0.6331235533595875,7.015115099269893,0.49314865911654493,1.4892323833575554,1.9235467959999102,0.6137631325424062,1.2213982486149115,-0.5152633818267001
0.3243477191971192,196,8,1,0.9217546696433931,0.5450913026812745,7.12945389268444,4.511146978966067,0.725095417534949,1.9221202806066011,0.6128008517609458,1.23660085773976,-0.5160085573073963
0.1413676571528814,191,9,4,0.9260574052846524,0.62417270296154,3.6584101007127585,3.6553291700589807,0.861472251945835,1.9224008110982427,0.6127936001458945,1.249039935522798,-0.5214467897663617
0.3268715885136897,191,8,1,0.9236936039243483,0.5446460086010056,6.801855573113416,4.39024094287175,0.8699214554978442,1.9211893573314316,0.6108301258041399,1.244262838253767,-0.5146337675166276
0.2722195418516879,193,8,1,0.9229179890777769,0.624196566765276,7.027645651141788,4.449040537539375,0.8816049773905621,1.9133925759386075,0.6137204898646331,1.2430760419961022,-0.5169547909229837
0.32927932939843074,182,8,1,0.9223499440991874,0.6276991649943391,6.953704927867138,5.0845580741930005,0.7114490263238459,1.9196588338551483,0.6129054658568536,1.2429089264574693,-0.5193278228776149
0.3290985493037336,189,8,1,0.9242464599999941,0.6992071879436529,6.890049717233022,3.6945162050006726,0.7505764936847927,1.9135027338618147,0.6136786053404163,1.2376552471283342,-0.5178150425661006
0.33450151460858185,196,8,1,0.8170568101450111,0.6263926235555619,7.023177148778032,3.6697718268851065,0.3152136240197433,1.9091157493000745,0.6133213500744554,1.2273867711179336,-0.5216598190379212
0.3343430931092362,185,8,1,0.9242482987764831,0.62904074919672,6.9393712188873184,3.674620622812791,1.4708480419007455,1.9005848473558418,0.6124726138699346,1.2370290275070182,-0.5134091850660926
0.3328833405730537,149,8,1,0.924625233591321,0.5283752255997165,7.03472116106638,4.378948639734305,0.5961412242477591,1.819395197839408,0.6123493205536803,1.2309252520601435,-0.5195442000730103
0.34741648481188464,187,9,1,0.9284926074821495,0.5392157416596495,7.120862781386156,3.651104322225206,0.3667308755810249,1.826212568926088,0.6090800773900568,1.2485088355366838,-0.5213086306112683
0.33330418320905236,192,8,1,0.9230416171079417,0.5414187052778953,6.9670380195837165,3.7075525175200936,0.536908670259309,1.8877988919606796,0.610703562022582,1.2255502480670681,-0.5226321132060441
0.41059879922797776,154,8,1,0.9259431033593968,0.5418974114343663,7.257929060361956,3.6899944602800483,0.513227157811079,1.8246280142125189,0.6069519452284499,1.233235316181554,-0.5206542933550709
0.33389935239609186,193,9,1,0.9618304935969662,0.5441056566143658,7.2670002254262025,3.6354457071330715,0.9630238877158117,2.007002797886254,0.6086476651097305,1.2403981434021574,-0.5114282542320644
0.3409172790723155,195,8,1,0.9286574498444189,0.5413950525136311,6.859088128714883,4.479120833938802,0.4792892168812326,1.8284650676930816,0.6133871399442722,1.2336298874769644,-0.5224575331314005
0.14573135724675487,200,8,1,0.9184939718765559,0.5291691535061553,7.188369427724888,0.34730162600735315,0.42676608536651905,1.8437359922802148,0.6095782240336424,1.244783612216603,-0.5195347193476353
0.33903696504172687,190,8,1,0.9203802591095457,0.6302899644151253,6.986450978659071,0.4124608566941248,0.5339258827690851,1.823524680196701,0.6092389317657689,1.2248062808104327,-0.5222824007915321
0.32986736252820226,144,8,1,0.9205611791323761,0.5377644706375725,7.269296731153526,0.5785507916844955,0.5770911806772842,1.8189952342775721,0.6090457615581802,1.2327305006046467,-0.5194576108400847
