learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,weight_ratio_0,weight_ratio_1,max_delta_step,scale_pos_weight,value
0.047872496663893156,306,7,6,0.8783148850949523,0.6806095054411678,4.1535139777367736,2.621004172720319,1.464609609142508,0.7837695783420194,1.0932599033353319,2,1.3100892168848806,-0.6877692180477565
0.04726743060384529,488,6,5,0.6469088775989362,0.7102144994071508,4.224583482512151,2.0867978181849094,1.457459180252985,0.8102904177640372,1.083172526954699,2,1.3255605737003677,-0.6928059312911236
0.04527564994985071,487,6,5,0.6481021043975278,0.717648264440243,4.278898757533363,0.32926642135064027,1.4920777181963003,0.886291825215971,1.0968510988352065,2,1.704935104048855,-0.6799245645260282
0.04719774460259495,489,6,5,0.8841649308080399,0.7124747459809555,4.2617067271527445,2.6105438852995264,1.4300112450821363,0.828022925865659,1.0752676014147382,2,1.3351785400047835,-0.6936268243395455
0.047897724999274506,504,6,6,0.7111781057642529,0.7154672562554882,4.21632562656196,2.6887582871226665,1.9828537302158347,0.8817031634479485,1.0847829727786948,2,1.3267972670713126,-0.6988349732085156
0.08449234368194623,740,6,6,0.8807757345738352,0.7808551902125208,4.203623045573501,2.086052267953269,1.4173063817064526,0.8870392673915011,0.988937884262559,2,1.3327211756641084,-0.7088523852900792
0.06763346274618981,598,6,6,0.7093597129808725,0.8726215828323542,4.131903988804103,0.3452384084948501,1.4779890144370063,0.8904619260981448,0.9886245837700305,2,1.3319753810004769,-0.7085091490327241
0.08442036902422333,747,6,6,0.8772920673751811,0.8795415664510764,4.113997939593314,2.103170427002273,1.4508812281309316,0.8818640578835433,0.9893563856008902,2,1.3365976493560663,-0.7084730968303573
0.08545896657248504,507,6,5,0.7087239708209547,0.8369676842391908,4.113638086564504,2.1642440616441943,1.425601811468419,0.8767231250467107,0.987903118544062,2,1.4890448523394164,-0.7038724197674039
0.08386878673277953,505,6,5,0.7068693866312084,0.7834968459727492,4.10038648636227,2.165246469704454,1.8892999705831188,0.8859708460115989,0.9900177872266607,0,1.4894982080938928,-0.7031914760223034
0.08526343965352694,750,6,5,0.7050142529641505,0.8449264528693695,4.056615256950131,2.179978250706836,1.8705661394366806,0.8868531640344434,0.9855230466433655,0,1.488688791236166,-0.7043548075997094
0.0677386788047941,561,6,5,0.7111350933722703,0.7869631704371056,3.897630443485573,2.1030853978236066,1.437430402036878,0.8928362294427848,0.9906347186341566,0,1.500594538667651,-0.7038319040848667
0.08538926015259601,749,6,5,0.7075217161461701,0.783200359891689,4.0381567878944695,2.099752565226934,1.8563324622353172,0.8804019375489607,0.9876612368041966,0,1.4922564644802947,-0.7041560287193577
0.08473125566078256,657,6,6,0.7587422141076342,0.7957303751821849,4.086941893453455,2.285641573521914,1.845657069489857,0.8801584543041573,0.9828982118068792,0,1.4928955892271611,-0.7062261305385
0.08631314991247514,574,6,6,0.7056286972456405,0.7885971931683095,0.8431878083642582,2.351566638005432,1.8636728964735898,0.8825541644000511,0.9894858069665803,0,1.524760332911469,-0.704278985417413
0.06818578846630866,555,6,6,0.755892341533011,0.790500227287262,4.0093266509434,2.2481926252578783,1.9971352503642459,0.8862020274211557,0.9901123332920765,0,1.493240198599764,-0.7033151809003838
0.08577954472386183,737,6,6,0.7240770208758062,0.7841369911074907,3.980629199846627,2.294964983206447,1.8663270774855136,0.8376397957652341,0.9852923800659691,0,1.4848082108025473,-0.7043414774430197
0.08441357611111346,553,6,6,0.7073482508838862,0.7873615367027105,3.9962219607008946,2.3257231919734913,1.9884791076442152,0.8416659368673899,0.9836635272345571,0,1.5392581596761334,-0.7016505563192498
0.08386486875733179,553,6,6,0.706157120566197,0.7946799273491025,3.9531661084567578,2.2696765328634054,1.9036567558638278,0.8393577401495528,0.9866280905109258,0,1.4929570740354507,-0.7024836432156261
0.08472658995447598,562,6,6,0.7077618650524786,0.7864923399158196,3.9844610738120405,2.3221633831751443,1.970945371358762,0.8454785078267779,0.9794700079881729,0,1.4933803144692954,-0.7037711305610611
0.08705997231414636,655,6,6,0.7088147520344129,0.7855604329080794,3.9739767243703303,2.205353574643314,1.5638868991808421,0.8438235642260552,0.9706129685247624,0,1.5232899372371311,-0.7040149067718472
