number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,params_weight_ratio_0,params_weight_ratio_1,state
18,-0.6058400237308831,2025-12-07 13:25:19.588999,2025-12-07 13:25:24.166210,0 days 00:00:04.577211,0.883705772858816,1.110034978615198,0.06426552791704351,4,4,5,71,2.7745863609182986,4.451704928226572,1.5651005805152538,0.791415117206688,0.8595305882879007,1.1788483956859526,COMPLETE
19,-0.6841410990429618,2025-12-07 13:25:19.616751,2025-12-07 13:25:28.884208,0 days 00:00:09.267457,0.7978319650672807,0.8044530801080831,0.02223200280908658,6,6,6,584,2.450234230038798,0.6737253999899245,1.027413024429228,0.8625402720975386,1.0935547693519898,1.1131387468707927,COMPLETE
20,-0.6089654376040884,2025-12-07 13:25:19.683322,2025-12-07 13:25:24.321511,0 days 00:00:04.638189,0.8582129149004177,1.4879512463146352,0.057025855903104425,4,3,3,215,3.121045252173019,2.3061541265447616,0.5286440543054401,0.763818678870475,1.2176726139685528,1.1477346650742979,COMPLETE
21,-0.7042484628104616,2025-12-07 13:25:19.775065,2025-12-07 13:25:36.802569,0 days 00:00:17.027504,0.6825618411656306,0.10569471989931656,0.0355503210509907,5,7,3,263,3.0818354970006103,0.04387214750731783,1.2734044209990647,0.6858305837686323,1.0423904655063374,1.0548595088773898,COMPLETE
22,-0.614659121451142,2025-12-07 13:25:19.813906,2025-12-07 13:25:27.042817,0 days 00:00:07.228911,0.8239472921231669,0.6674229824509514,0.016738105101741868,1,6,5,176,2.3302802570765486,0.617819256622617,0.534678290069327,0.8765858170876653,0.8567363486862007,0.8777328046882326,COMPLETE
23,-0.7016067151168892,2025-12-07 13:25:19.851127,2025-12-07 13:25:33.051407,0 days 00:00:13.200280,0.7248056617153982,1.2978685642297532,0.04117392965897598,3,8,10,178,2.965834615994317,0.8830407417139219,1.5687865616220946,0.8962841478186573,1.2305307355027184,1.1280682666914523,COMPLETE
24,-0.6940694207209717,2025-12-07 13:25:23.830096,2025-12-07 13:26:05.701521,0 days 00:00:41.871425,0.8596438526673823,1.8163130447723166,0.019554514270281285,4,10,4,434,3.678463340168378,3.118833773275704,1.302947443995249,0.6410922947061308,0.7390113317041527,1.136702963718442,COMPLETE
25,-0.6044129661269735,2025-12-07 13:25:24.171124,2025-12-07 13:25:31.665033,0 days 00:00:07.493909,0.629281183841692,0.9944828787816318,0.05341649756599053,6,10,4,677,1.451189976877515,2.484667684587742,0.8043829671759868,0.7653275205454018,1.1813258100539825,0.9182396449064273,COMPLETE
26,-0.6382647264472482,2025-12-07 13:25:24.246796,2025-12-07 13:25:48.923357,0 days 00:00:24.676561,0.6264060286292827,0.436407949565772,0.06287166322013026,1,5,4,533,2.8515499933716493,3.5605569503102235,1.9958660179428813,0.6069355430061603,0.7098993606623625,1.1867344873911845,COMPLETE
27,-0.6060335587446148,2025-12-07 13:25:24.325250,2025-12-07 13:25:30.105056,0 days 00:00:05.779806,0.6080370414037651,1.5578251205289577,0.04146892272167686,5,8,10,73,2.7644245308077937,4.021710811182502,0.7010074062000042,0.6093997277689611,1.0007170448578708,0.9520572048743228,COMPLETE
28,-0.6904963540576293,2025-12-07 13:25:24.507111,2025-12-07 13:26:33.850464,0 days 00:01:09.343353,0.7465112775304732,0.7127632058536058,0.016510653164804007,4,10,1,609,1.6941780360414982,2.5214183561191925,1.9639672785203255,0.8322257168403397,0.8691615740010236,1.0929953994013315,COMPLETE
29,-0.6158038699213747,2025-12-07 13:25:25.250603,2025-12-07 13:25:32.694462,0 days 00:00:07.443859,0.6129354279474334,0.1330393211926464,0.04431996856241486,10,8,9,210,3.8501205024712917,1.378510439224096,0.598787286222124,0.7929466894918138,1.212702918186747,0.8921673862194704,COMPLETE
30,-0.6878836598625492,2025-12-07 13:25:25.427258,2025-12-07 13:25:51.734382,0 days 00:00:26.307124,0.8285530513716258,1.7759690698079678,0.027669938154090076,10,9,1,299,0.577511145648058,3.542842078963089,1.9374080052484102,0.7828234814704611,0.7399522458561433,0.801835429594792,COMPLETE
31,-0.699434013537652,2025-12-07 13:25:25.780779,2025-12-07 13:25:51.946334,0 days 00:00:26.165555,0.7442183946025389,0.37364566873030514,0.013600511675234472,7,10,6,710,4.336673759077167,2.094049509024303,1.2246135917614114,0.8514741870712645,1.0352573282862572,0.8869853547932092,COMPLETE
32,-0.712169382797989,2025-12-07 13:25:25.816514,2025-12-07 13:25:52.303686,0 days 00:00:26.487172,0.7958417986566452,0.6870376084857428,0.06504672528644931,3,7,7,459,4.256235644298826,2.1367806424255265,1.0337038141094639,0.8461550390279085,0.8253149421530498,1.0019606442686326,COMPLETE
33,-0.686937070918343,2025-12-07 13:25:25.997529,2025-12-07 13:26:04.111041,0 days 00:00:38.113512,0.6043465704172178,0.045649289759984835,0.09428461222037239,0,9,1,456,0.28358520052977765,0.9996448312718884,1.8953164273915108,0.6800507318213563,0.9237229963023637,1.0716587207702846,COMPLETE
34,-0.6893445548577585,2025-12-07 13:25:26.450230,2025-12-07 13:25:47.872793,0 days 00:00:21.422563,0.6198197148158023,1.9239926899073903,0.09326359075545768,2,5,8,479,0.07365619455773631,1.1738003464980333,1.9490586219264903,0.8376058595374837,0.9779423735621486,0.9606397942156139,COMPLETE
35,-0.6981209840198458,2025-12-07 13:25:27.046271,2025-12-07 13:25:47.395329,0 days 00:00:20.349058,0.6061328004383324,0.08163253289767247,0.09276274723472493,7,5,8,441,0.16198375548989974,1.2628872891694956,1.6640489625021666,0.6934039975237123,1.0238959510806867,0.976936949495483,COMPLETE
36,-0.7010304397753299,2025-12-07 13:25:27.105097,2025-12-07 13:25:53.345082,0 days 00:00:26.239985,0.6207223010264428,1.8255785439842933,0.09819624381030095,7,8,8,415,0.13894777758880572,1.300933306717726,1.9887967244835796,0.8208969848046663,0.9419641657873614,0.9632652783975666,COMPLETE
37,-0.7014360037229439,2025-12-07 13:25:27.554232,2025-12-07 13:25:50.788227,0 days 00:00:23.233995,0.6507903392500503,1.2831147762237285,0.09512469139669259,7,8,8,359,0.12376077140626807,1.46037721388288,1.9810883251586429,0.8288526233895628,1.1295125186459678,0.939056697794208,COMPLETE
38,-0.7027028632661266,2025-12-07 13:25:28.829519,2025-12-07 13:25:52.373576,0 days 00:00:23.544057,0.751766013833194,1.2551648911605007,0.09403312851406757,7,8,8,365,0.06983703785779927,1.362031101817871,1.951079095159592,0.8447812091178697,1.1259532641668328,0.9591511295856231,COMPLETE
39,-0.7017891298301636,2025-12-07 13:25:28.886537,2025-12-07 13:25:50.569634,0 days 00:00:21.683097,0.6009046748338417,1.2492885466047299,0.09809114523710435,7,8,8,337,0.26932997307825124,3.2480623417739967,1.8978883018664165,0.8213023735230031,1.1672595998122017,0.9502971703242739,COMPLETE
40,-0.6959627439511991,2025-12-07 13:25:30.107832,2025-12-07 13:25:58.965676,0 days 00:00:28.857844,0.7423724293950997,1.2302112145710742,0.09098712587611513,8,10,8,337,0.2066276081089411,3.017032361189002,1.9754822337383398,0.8237853110597135,1.1836369838306546,0.9350064312753429,COMPLETE
41,-0.698113872180581,2025-12-07 13:25:31.471667,2025-12-07 13:26:10.833104,0 days 00:00:39.361437,0.657459890737098,0.135184249530657,0.0998058410634159,7,10,3,416,4.961542393091105,1.49876920034341,1.992342617187789,0.804077327781927,0.9784756650833004,1.0179224401050202,COMPLETE
42,-0.7011750276296441,2025-12-07 13:25:31.667601,2025-12-07 13:25:57.381818,0 days 00:00:25.714217,0.7396835870004682,0.027583336617523213,0.09733360873549987,8,8,2,369,4.889006068309343,1.4080933099055752,1.9460034522563445,0.8185311104158263,0.9721810215528248,1.0176381047210126,COMPLETE
43,-0.6800153982055557,2025-12-07 13:25:32.698177,2025-12-07 13:25:49.140558,0 days 00:00:16.442381,0.748712546834486,0.020215746301029514,0.09883337335353584,3,5,2,355,4.939171576701427,1.2619481260688676,1.9524881255897426,0.8120333410463398,0.9778917720949345,1.0414714939628162,COMPLETE
44,-0.7012721952394042,2025-12-07 13:25:33.054342,2025-12-07 13:25:56.299894,0 days 00:00:23.245552,0.7415512021875285,1.2339370734762092,0.09298231788445203,3,8,3,336,4.686229301375614,1.2969605280763352,1.9753738295071548,0.8170384464786242,0.9993458257329931,1.0139244791899236,COMPLETE
45,-0.7010753157123163,2025-12-07 13:25:35.265718,2025-12-07 13:26:01.856983,0 days 00:00:26.591265,0.7397659655547919,1.2946532229713215,0.09865486942829756,3,8,2,384,4.900100948030852,1.2952698196558625,1.9177647077790267,0.8166929798666944,1.0051919164084568,1.0661554879678814,COMPLETE
46,-0.6996481449730169,2025-12-07 13:25:36.805304,2025-12-07 13:26:01.235653,0 days 00:00:24.430349,0.7412104840926789,1.352114289049678,0.09965652148712309,3,8,2,355,0.2887732566556114,1.2914213447576632,1.9209575155220542,0.8213123419776039,0.9895482943835592,1.0438705133585198,COMPLETE
47,-0.6967283517809424,2025-12-07 13:25:45.397893,2025-12-07 13:26:11.422928,0 days 00:00:26.025035,0.7398388406918329,1.3091361919886704,0.09495152490069943,3,8,2,367,3.6101476988876025,1.2277390697850323,1.9714046952895836,0.6696431750370927,0.9950320509895643,1.0423303965096966,COMPLETE
48,-0.6964440194231366,2025-12-07 13:25:47.398871,2025-12-07 13:26:12.849431,0 days 00:00:25.450560,0.7433402386976234,1.2460891031601644,0.03364702073559629,3,8,2,353,3.6343997232121663,1.652597518501215,1.9423452732917867,0.8453100921958558,1.146589336422483,1.040151047612136,COMPLETE
49,-0.7046370655334288,2025-12-07 13:25:47.875850,2025-12-07 13:26:13.924814,0 days 00:00:26.048964,0.7401696952688981,1.3143390815315799,0.03454476119424234,3,8,2,356,4.405071365751648,1.855092832008271,1.886561772581008,0.6667529459364033,1.290348036585314,1.0419966885045255,COMPLETE
50,-0.6883232973819123,2025-12-07 13:25:48.926141,2025-12-07 13:26:14.339568,0 days 00:00:25.413427,0.7379387001741339,1.3158683312379433,0.036735520716762164,3,8,2,351,3.6004295662676586,1.7684762721699063,1.8199723497889715,0.6706897357935104,0.9265308477045198,1.0315110885446752,COMPLETE
51,-0.7050460111556581,2025-12-07 13:25:49.143462,2025-12-07 13:26:10.507227,0 days 00:00:21.363765,0.7285034824148581,1.2998293182672214,0.034546090076986016,4,8,2,284,3.6868864449809156,1.7393012319678407,1.77657525877229,0.6743840683589251,1.2967914636718556,1.0339682565024628,COMPLETE
52,-0.6991889036505524,2025-12-07 13:25:50.572153,2025-12-07 13:26:21.456229,0 days 00:00:30.884076,0.6435334791120069,1.7659304723334697,0.07769593464927586,7,9,1,372,3.608489722232512,1.8110858296182166,1.8220208058778502,0.6577590765961266,1.1489469569621682,1.0191269101964882,COMPLETE
53,-0.704854072424474,2025-12-07 13:25:50.791080,2025-12-07 13:26:53.072230,0 days 00:01:02.281150,0.7293292429294602,1.6858925511038525,0.032425277594957634,8,9,1,740,3.6381723008657834,2.971258088888535,1.8143551857894007,0.6633164277283713,0.9254823481191935,1.0210523444697834,COMPLETE
54,-0.7014024215056258,2025-12-07 13:25:51.417378,2025-12-07 13:26:13.521710,0 days 00:00:22.104332,0.7399443675833547,1.6990040399278055,0.035185129986721145,4,9,9,276,3.564907544931122,2.9309252745828136,1.8377702135397562,0.8570833420670494,1.1632493903494248,1.0121914757644668,COMPLETE
55,-0.6980598306253875,2025-12-07 13:25:51.630595,2025-12-07 13:26:08.381276,0 days 00:00:16.750681,0.7405049707164179,1.732981993455609,0.03185428633942106,4,7,9,264,3.55236419387263,3.111098802564772,1.8195315326322232,0.8601116414527803,1.2921898114018655,1.0256546694428397,COMPLETE
56,-0.6993972627036062,2025-12-07 13:25:51.737260,2025-12-07 13:26:07.590913,0 days 00:00:15.853653,0.7513414167263154,1.3428581141272045,0.03521200324538331,4,7,9,251,3.564873512553799,3.110805684606031,1.8307496606703186,0.8538963092625805,1.2910982778238165,1.0116172238447885,COMPLETE
57,-0.6977603827188238,2025-12-07 13:25:51.949174,2025-12-07 13:26:08.097857,0 days 00:00:16.148683,0.7316230639529706,1.3235482311874258,0.03358546172742479,4,7,9,254,3.4369709451945005,0.05810446952097437,1.8369646588959523,0.863426178789803,1.2839985485711616,1.024388166132283,COMPLETE
58,-0.7050782357482953,2025-12-07 13:25:52.306241,2025-12-07 13:26:15.432636,0 days 00:00:23.126395,0.6493333957436358,1.751024048283273,0.07535270792566265,0,7,7,393,3.756746835902804,2.912348645192747,1.4044893815414514,0.8174000729118986,0.9065477841881454,1.0091125679309247,COMPLETE
59,-0.7081669648519163,2025-12-07 13:25:52.377859,2025-12-07 13:26:17.055898,0 days 00:00:24.678039,0.760556312388328,1.6630750477479013,0.077529914889147,0,7,7,424,3.5857408500173604,1.704994507192039,1.3683402132391267,0.8597159186079557,0.9163383248750849,1.0122576405805013,COMPLETE
60,-0.6980653470079105,2025-12-07 13:25:53.348157,2025-12-07 13:26:16.527192,0 days 00:00:23.179035,0.7282199552720654,0.7246243714232145,0.07836884750866467,0,7,7,393,3.578915665005335,1.7067976058436884,1.8366208756771298,0.8654794876521605,0.9241165720223827,1.0064863937466948,COMPLETE
61,-0.7048157649465576,2025-12-07 13:25:54.114398,2025-12-07 13:26:31.005614,0 days 00:00:36.891216,0.8974036796328656,1.6940902508371072,0.07633830054279256,4,7,2,612,3.4081008835269486,0.039919040514564255,1.3367501476340762,0.6657996280722338,0.9280424411357827,1.0047332759622323,COMPLETE
62,-0.7050729902300638,2025-12-07 13:25:56.303523,2025-12-07 13:26:33.024041,0 days 00:00:36.720518,0.8986170620627373,1.7077554795290195,0.07814211272938902,4,7,2,609,3.526548238740322,1.7842399539880685,1.390261002921524,0.6705944793805582,0.9118276689915652,1.004508082966038,COMPLETE
63,-0.705066501874153,2025-12-07 13:25:57.384600,2025-12-07 13:26:34.989970,0 days 00:00:37.605370,0.8479863291331851,1.6611591152780356,0.07972246053749917,4,7,2,624,3.4387933477815418,1.7710197519303958,1.4034048414677858,0.6706518617758678,0.8947122423050651,0.9997466945071349,COMPLETE
64,-0.7022968476027582,2025-12-07 13:25:58.968784,2025-12-07 13:26:14.856787,0 days 00:00:15.888003,0.7631877046992995,1.6779502422996757,0.07827608894546037,2,7,7,259,3.49322873397725,1.7191358757947746,1.395074664365932,0.6666657660044136,0.914317313999713,0.9990898763564463,COMPLETE
65,-0.7024229159369434,2025-12-07 13:26:01.238744,2025-12-07 13:26:17.289725,0 days 00:00:16.050981,0.7644506233722159,1.6777575723548093,0.07325282564525061,4,7,7,261,3.5933134794133155,1.8366733030750955,1.427716339794144,0.6605895447429097,0.9135448592468592,1.0014831494268606,COMPLETE
66,-0.7025336044645253,2025-12-07 13:26:01.860507,2025-12-07 13:26:17.793028,0 days 00:00:15.932521,0.7643536584506251,1.623888741339654,0.07377191051487549,4,7,7,261,3.4953771104029916,1.6936075129622035,1.4076704123253858,0.7272229755687286,0.9117610416617851,1.0042996380259959,COMPLETE
67,-0.6948832300075248,2025-12-07 13:26:04.114154,2025-12-07 13:26:19.348675,0 days 00:00:15.234521,0.7650900873450752,1.7010537929662375,0.07675951417125919,4,7,7,249,3.5791188646227567,1.695888586003048,1.4036283470149946,0.740915496021426,0.7987705246289936,1.0081615364246175,COMPLETE
68,-0.7051504409013326,2025-12-07 13:26:05.704719,2025-12-07 13:26:40.467454,0 days 00:00:34.762735,0.7706510113639033,1.6167571333032762,0.07887032940262832,2,7,5,614,1.0725342160489009,1.6214029979790534,1.3841356891797534,0.726666315089561,0.9119433860619154,0.9983624862895532,COMPLETE
69,-0.7040962750656742,2025-12-07 13:26:07.594220,2025-12-07 13:26:36.216806,0 days 00:00:28.622586,0.7673645002928203,1.618176085567169,0.07842432382937917,2,7,7,512,1.1308846174241727,1.73099068250082,1.4034922630470763,0.7448762289203789,0.8187442874809837,0.9898727852118409,COMPLETE
70,-0.7049711105725976,2025-12-07 13:26:08.100657,2025-12-07 13:26:49.188691,0 days 00:00:41.088034,0.7697448566603685,1.7121424813602073,0.07585168527349752,2,7,7,741,1.0972319327965594,1.7118417411521112,1.4181801061500607,0.7382272496762741,0.901612650482628,1.002194479104655,COMPLETE
71,-0.705173894610919,2025-12-07 13:26:08.384205,2025-12-07 13:26:42.634749,0 days 00:00:34.250544,0.7763557066824255,1.453312167942403,0.07804496524731906,5,7,7,618,0.8714910289927269,1.742132803389128,1.4085436346581317,0.7347220168997327,0.799306710956256,0.9215142334699261,COMPLETE
72,-0.7021899173172216,2025-12-07 13:26:10.509669,2025-12-07 13:26:45.494731,0 days 00:00:34.985062,0.7134088660777234,1.4487309887241127,0.04631095744913976,2,7,5,613,4.164906198082066,0.3774787894377954,1.4242975702056366,0.7365358428089992,0.809472271117568,0.9889796117061979,COMPLETE
73,-0.7030508305647204,2025-12-07 13:26:10.835902,2025-12-07 13:26:45.859821,0 days 00:00:35.023919,0.7138302697075364,1.6734318647239605,0.07411781834410135,2,7,5,625,4.490437934928511,1.7198469937057266,1.456544874370302,0.7426625581007404,0.8248614498732888,0.992201403965438,COMPLETE
74,-0.7071396707359137,2025-12-07 13:26:11.426057,2025-12-07 13:26:46.224544,0 days 00:00:34.798487,0.7639797015600357,1.4447503898607794,0.0770471190044685,2,7,7,621,4.172966685613275,1.8862974658045761,1.449227824299659,0.7254597174599214,1.0596233889481492,0.9900520035862569,COMPLETE
75,-0.7091862585616487,2025-12-07 13:26:12.852252,2025-12-07 13:26:30.556794,0 days 00:00:17.704542,0.7667256107270063,1.6457835849896314,0.0777075577701408,2,7,7,298,4.138996408944667,1.7306887906743749,1.418603048274475,0.7286598693218399,1.0591376728284374,0.9896704762095135,COMPLETE
76,-0.7040689136431985,2025-12-07 13:26:13.524977,2025-12-07 13:26:49.895585,0 days 00:00:36.370608,0.7741745717506333,1.459063706492991,0.0823983296778266,2,7,3,630,4.2747860574978125,0.3641259723262248,1.405684675961253,0.7321182096461988,0.7810963013515545,0.9998768030574001,COMPLETE
77,-0.7048054200777152,2025-12-07 13:26:13.927300,2025-12-07 13:26:49.006608,0 days 00:00:35.079308,0.7091658187358849,1.4514505089386955,0.0815855669728165,2,7,3,613,4.293512311550327,1.711989556001122,1.4223222992948685,0.7367474897834821,0.8846601435980443,0.9946312980810222,COMPLETE
78,-0.7047962181240544,2025-12-07 13:26:14.342595,2025-12-07 13:26:48.522625,0 days 00:00:34.180030,0.7686690992086231,1.4558620063903165,0.07930566618296916,2,7,3,598,4.193362325238256,0.4207412178412377,1.4023870584028715,0.7458695296890236,0.8250060757018483,0.9924196225405398,COMPLETE
79,-0.690245698058999,2025-12-07 13:26:14.859871,2025-12-07 13:26:50.792348,0 days 00:00:35.932477,0.7185509759813259,1.4520899700070977,0.028603843247543757,2,7,3,618,4.4317673775873345,0.37043420047863845,1.4596180170274367,0.7262523490091944,0.8213806248708792,1.0804277796371342,COMPLETE
80,-0.6897218531255819,2025-12-07 13:26:15.435326,2025-12-07 13:26:44.285018,0 days 00:00:28.849692,0.714857958450087,1.4203673492010318,0.0789419519547306,2,7,7,507,4.179028478059231,2.7307038211278476,1.7437746595446229,0.6530997406491333,0.7988751647340195,1.089489239426917,COMPLETE
81,-0.6911528721197554,2025-12-07 13:26:16.530260,2025-12-07 13:26:45.252643,0 days 00:00:28.722383,0.7155593592490785,1.1065084868533048,0.07044562777105429,2,7,5,503,4.280025224591576,0.3264116753717643,1.669669756492363,0.6543652926011811,0.8172901153361183,1.0880983439060363,COMPLETE
82,-0.7015320044691551,2025-12-07 13:26:17.058773,2025-12-07 13:26:45.660913,0 days 00:00:28.602140,0.6830933410120379,1.4342007316352614,0.04556197946252657,2,7,6,512,4.238140640519941,2.0254310186225393,1.338923334573265,0.8820240421398161,0.8833081407764896,1.0683350832516982,COMPLETE
83,-0.6877692180477565,2025-12-07 13:26:17.292774,2025-12-07 13:26:35.247921,0 days 00:00:17.955147,0.6806095054411678,1.464609609142508,0.047872496663893156,2,7,6,306,4.1535139777367736,2.621004172720319,1.3100892168848806,0.8783148850949523,0.7837695783420194,1.0932599033353319,COMPLETE
84,-0.6928059312911236,2025-12-07 13:26:17.796225,2025-12-07 13:26:43.153666,0 days 00:00:25.357441,0.7102144994071508,1.457459180252985,0.04726743060384529,2,6,5,488,4.224583482512151,2.0867978181849094,1.3255605737003677,0.6469088775989362,0.8102904177640372,1.083172526954699,COMPLETE
85,-0.6799245645260282,2025-12-07 13:26:19.352247,2025-12-07 13:26:44.626574,0 days 00:00:25.274327,0.717648264440243,1.4920777181963003,0.04527564994985071,2,6,5,487,4.278898757533363,0.32926642135064027,1.704935104048855,0.6481021043975278,0.886291825215971,1.0968510988352065,COMPLETE
86,-0.6936268243395455,2025-12-07 13:26:21.459092,2025-12-07 13:26:46.146114,0 days 00:00:24.687022,0.7124747459809555,1.4300112450821363,0.04719774460259495,2,6,5,489,4.2617067271527445,2.6105438852995264,1.3351785400047835,0.8841649308080399,0.828022925865659,1.0752676014147382,COMPLETE
87,-0.6988349732085156,2025-12-07 13:26:30.559774,2025-12-07 13:26:56.583783,0 days 00:00:26.024009,0.7154672562554882,1.9828537302158347,0.047897724999274506,2,6,6,504,4.21632562656196,2.6887582871226665,1.3267972670713126,0.7111781057642529,0.8817031634479485,1.0847829727786948,COMPLETE
88,-0.7088523852900792,2025-12-07 13:26:31.008823,2025-12-07 13:27:06.733777,0 days 00:00:35.724954,0.7808551902125208,1.4173063817064526,0.08449234368194623,2,6,6,740,4.203623045573501,2.086052267953269,1.3327211756641084,0.8807757345738352,0.8870392673915011,0.988937884262559,COMPLETE
89,-0.7085091490327241,2025-12-07 13:26:33.027522,2025-12-07 13:27:03.491597,0 days 00:00:30.464075,0.8726215828323542,1.4779890144370063,0.06763346274618981,2,6,6,598,4.131903988804103,0.3452384084948501,1.3319753810004769,0.7093597129808725,0.8904619260981448,0.9886245837700305,COMPLETE
90,-0.7084730968303573,2025-12-07 13:26:33.853383,2025-12-07 13:27:10.073813,0 days 00:00:36.220430,0.8795415664510764,1.4508812281309316,0.08442036902422333,2,6,6,747,4.113997939593314,2.103170427002273,1.3365976493560663,0.8772920673751811,0.8818640578835433,0.9893563856008902,COMPLETE
91,-0.7038724197674039,2025-12-07 13:26:34.993114,2025-12-07 13:27:01.068123,0 days 00:00:26.075009,0.8369676842391908,1.425601811468419,0.08545896657248504,2,6,5,507,4.113638086564504,2.1642440616441943,1.4890448523394164,0.7087239708209547,0.8767231250467107,0.987903118544062,COMPLETE
92,-0.7031914760223034,2025-12-07 13:26:35.250894,2025-12-07 13:27:01.827743,0 days 00:00:26.576849,0.7834968459727492,1.8892999705831188,0.08386878673277953,0,6,5,505,4.10038648636227,2.165246469704454,1.4894982080938928,0.7068693866312084,0.8859708460115989,0.9900177872266607,COMPLETE
93,-0.7043548075997094,2025-12-07 13:26:36.219820,2025-12-07 13:27:14.791264,0 days 00:00:38.571444,0.8449264528693695,1.8705661394366806,0.08526343965352694,0,6,5,750,4.056615256950131,2.179978250706836,1.488688791236166,0.7050142529641505,0.8868531640344434,0.9855230466433655,COMPLETE
94,-0.7038319040848667,2025-12-07 13:26:40.470775,2025-12-07 13:27:09.714707,0 days 00:00:29.243932,0.7869631704371056,1.437430402036878,0.0677386788047941,0,6,5,561,3.897630443485573,2.1030853978236066,1.500594538667651,0.7111350933722703,0.8928362294427848,0.9906347186341566,COMPLETE
95,-0.7041560287193577,2025-12-07 13:26:42.638233,2025-12-07 13:27:21.402670,0 days 00:00:38.764437,0.783200359891689,1.8563324622353172,0.08538926015259601,0,6,5,749,4.0381567878944695,2.099752565226934,1.4922564644802947,0.7075217161461701,0.8804019375489607,0.9876612368041966,COMPLETE
96,-0.7062261305385,2025-12-07 13:26:43.156670,2025-12-07 13:27:16.986647,0 days 00:00:33.829977,0.7957303751821849,1.845657069489857,0.08473125566078256,0,6,6,657,4.086941893453455,2.285641573521914,1.4928955892271611,0.7587422141076342,0.8801584543041573,0.9828982118068792,COMPLETE
97,-0.704278985417413,2025-12-07 13:26:44.288685,2025-12-07 13:27:13.376847,0 days 00:00:29.088162,0.7885971931683095,1.8636728964735898,0.08631314991247514,0,6,6,574,0.8431878083642582,2.351566638005432,1.524760332911469,0.7056286972456405,0.8825541644000511,0.9894858069665803,COMPLETE
98,-0.7033151809003838,2025-12-07 13:26:44.629736,2025-12-07 13:27:13.250483,0 days 00:00:28.620747,0.790500227287262,1.9971352503642459,0.06818578846630866,0,6,6,555,4.0093266509434,2.2481926252578783,1.493240198599764,0.755892341533011,0.8862020274211557,0.9901123332920765,COMPLETE
99,-0.7043414774430197,2025-12-07 13:26:45.255595,2025-12-07 13:27:23.045335,0 days 00:00:37.789740,0.7841369911074907,1.8663270774855136,0.08577954472386183,0,6,6,737,3.980629199846627,2.294964983206447,1.4848082108025473,0.7240770208758062,0.8376397957652341,0.9852923800659691,COMPLETE
100,-0.7016505563192498,2025-12-07 13:26:45.497605,2025-12-07 13:27:14.241062,0 days 00:00:28.743457,0.7873615367027105,1.9884791076442152,0.08441357611111346,0,6,6,553,3.9962219607008946,2.3257231919734913,1.5392581596761334,0.7073482508838862,0.8416659368673899,0.9836635272345571,COMPLETE
101,-0.7024836432156261,2025-12-07 13:26:45.663580,2025-12-07 13:27:14.362346,0 days 00:00:28.698766,0.7946799273491025,1.9036567558638278,0.08386486875733179,0,6,6,553,3.9531661084567578,2.2696765328634054,1.4929570740354507,0.706157120566197,0.8393577401495528,0.9866280905109258,COMPLETE
102,-0.7037711305610611,2025-12-07 13:26:45.862753,2025-12-07 13:27:14.957030,0 days 00:00:29.094277,0.7864923399158196,1.970945371358762,0.08472658995447598,0,6,6,562,3.9844610738120405,2.3221633831751443,1.4933803144692954,0.7077618650524786,0.8454785078267779,0.9794700079881729,COMPLETE
103,-0.7040149067718472,2025-12-07 13:26:46.149414,2025-12-07 13:27:19.984246,0 days 00:00:33.834832,0.7855604329080794,1.5638868991808421,0.08705997231414636,0,6,6,655,3.9739767243703303,2.205353574643314,1.5232899372371311,0.7088147520344129,0.8438235642260552,0.9706129685247624,COMPLETE
104,-0.7059583588895445,2025-12-07 13:26:46.231311,2025-12-07 13:27:24.455763,0 days 00:00:38.224452,0.7865211568896493,1.8771033414526892,0.0871430135497428,0,6,6,740,3.956408072421361,2.2860431960350835,1.4992831252859113,0.7122933228993789,1.0664466086268558,0.970453865405288,COMPLETE
105,-0.7109493679127409,2025-12-07 13:26:48.526187,2025-12-07 13:27:22.314564,0 days 00:00:33.788377,0.7951028167030656,1.5680343303921958,0.06702288644900471,0,6,6,652,3.9912870175210653,2.2500281641243025,1.505082225302296,0.7097844001597835,1.0740159987372093,0.9759670346366096,COMPLETE
106,-0.7038765314543173,2025-12-07 13:26:49.009497,2025-12-07 13:27:27.225999,0 days 00:00:38.216502,0.7878100564032833,1.9954396938139898,0.061083309950251165,0,6,6,743,3.9746419836425853,2.201451603857694,1.501607031302792,0.7033491457610634,0.8499344730100107,0.9796810580409552,COMPLETE
107,-0.6964469832400342,2025-12-07 13:26:49.191589,2025-12-07 13:27:17.456079,0 days 00:00:28.264490,0.7856877219860078,1.9797637637938796,0.06669416583687432,0,6,6,547,3.90748776004676,2.1571041897202696,1.5084891078546048,0.7095428347855383,0.7575759276764521,0.969710016575796,COMPLETE
108,-0.6988744376403114,2025-12-07 13:26:49.898481,2025-12-07 13:27:18.051666,0 days 00:00:28.153185,0.7890159342713164,1.8677678425073472,0.08596711530483363,0,6,6,557,0.8157157327896253,2.247769330386962,1.492351868573225,0.7089504625090386,0.7529788603292966,0.9701130352217043,COMPLETE
