learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,weight_ratio_0,weight_ratio_1,max_delta_step,scale_pos_weight,value
0.016466152949675444,681,5,4,0.8449456722568569,0.6825523516388927,3.779493152899567,4.049011988588894,0.4193509252062029,0.8135103410487483,1.4474555750031541,1,1.820247033480619,-0.1550382549243041
0.01330722549710754,370,6,5,0.7077975743479348,0.6513515021665961,0.7943394333563014,0.3208407834389737,0.0060308202654904,1.1039896842934667,1.908853888463916,9,1.743250594676844,-0.35286768896234544
0.09572497311612004,394,9,7,0.6356479975168017,0.8175283761209505,3.5580424003875715,0.49722947605382206,1.7133114901435114,1.5334917374685082,1.095639105771327,0,0.5503529138503371,-0.6474731021370376
0.05524879069902077,335,7,5,0.6178892070035427,0.8241692723098999,1.5041288665968133,2.087398010500336,1.8964509530551057,0.9409350439470641,1.459781290633932,2,1.9497519498427476,-0.4901770275704364
0.08560376427797968,195,4,9,0.6599597398514033,0.8668631782106505,4.355785382781709,1.253649907494267,0.9445106071358143,1.4040458289824191,0.6728153931811203,10,0.6215056518788266,-0.6526855808657247
0.06305285627832158,466,8,4,0.6661488194131803,0.8967346359889055,2.836082166524525,2.7253235279675883,1.5285553485208407,1.1940548535293993,1.0268529731592837,9,1.8612778462735422,-0.6300449424431239
0.012372658697989826,272,6,8,0.6081377423332094,0.6927257508352993,0.843352560732078,3.144317234564525,0.0225688781166562,1.5194787078801064,0.9306510845730573,9,1.680025152391459,-0.645116489111102
0.09305888347444007,362,7,8,0.6443448022204857,0.8510372082794542,0.38221563358546207,2.4743061615166404,1.5511022799329632,0.694265797291362,1.8264715116190173,3,1.2871236069893164,-0.5173235832771558
0.024735442194894427,255,4,1,0.7707952656703234,0.6629664678530997,0.32364825152395915,1.4905271884790827,0.24893801683102867,1.3350907127470628,0.6513556021434836,10,1.7203140216828368,-0.6128054575311851
0.05783412114654398,634,5,6,0.701864113240485,0.8239769885373911,3.787522604858251,3.1976878586015465,1.5545492313505607,1.7549017202019808,1.5618945199459404,5,0.7852004320015622,-0.629578237441823
