learning_rate,n_estimators,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,max_delta_step,scale_pos_weight,class_1_weight,threshold,value
0.0961940263106648,633,10,6,0.7178559924065253,0.7809817845800361,2.089184135056373,4.440436947808117,0.9791059667421306,7,8.513358630367168,2.3173908511733408,0.3958350239336467,-0.7245003191133739
0.09838307698061456,618,10,6,0.7375049578816758,0.7501003317620624,2.240093857893614,4.172190752972641,1.0092688516826605,7,8.070283147980904,2.0315291315557893,0.3933965208262943,-0.7230036011561987
0.09961366565553341,618,10,6,0.895279074868824,0.7127187805256101,0.2386456978612541,4.592092893489443,0.7254380195627649,0,2.747711299025866,2.5335983273213003,0.390751880413419,-0.7037745698664785
0.08753744608443696,599,10,6,0.8948501562004859,0.7168414695667157,0.34926479728717413,4.63297249976827,0.8416796966984503,0,3.1999733334384035,2.152581402885177,0.399481264147702,-0.7011825598105277
0.026368400186920632,601,8,11,0.7245742664518816,0.7151444478190493,0.272139467644827,4.871822109376014,1.063528651855267,0,3.2218265342815315,3.3629614675823047,0.1546564934046219,-0.7218165963693114
0.026202751190635074,580,8,11,0.7301398454289837,0.7076975246326985,1.7929602480275393,4.979585941158001,1.0250016717860768,0,3.157283973721629,3.5603285271600082,0.3986538423416858,-0.7255690407157965
0.09671177855045511,576,8,12,0.7174648018159784,0.7113293673074261,0.6687892540797318,4.997103865546178,1.143901493201262,0,3.1097503465241267,3.685804855798902,0.1683905706645405,-0.7209780832496012
0.047108118078933274,548,8,13,0.7190711846958463,0.6669084308741813,1.87225346262333,4.988681850790764,1.2019375604242106,0,3.105143349766194,3.8537042328067996,0.33692300702563643,-0.726529151943965
0.09833510423354148,565,10,6,0.7132926677964473,0.6542594611156108,1.9322673409661046,3.9944818082407916,1.1354309487309817,7,3.026480485734636,3.4913475777886314,0.3780503392182918,-0.7133625004370909
0.042171714503743706,619,5,6,0.7144736256709394,0.7681512175915033,1.8482837897358215,3.993601130933037,1.1301011792329148,7,3.232665379752831,3.7991364207616334,0.34159441183736,-0.7268226761318545
0.0478983272796651,624,5,6,0.7299978671927526,0.7691113828251143,3.9727725590762732,4.048730034818177,1.0581231030782667,7,2.998691506821711,3.582326736433722,0.3395329901156858,-0.7280779194755739
0.05094396881652769,649,5,6,0.7194148467129512,0.8275794400646199,1.8824341081664646,1.3554680503635246,1.1827685898118965,6,2.987467820046911,5.808271168666777,0.3973753219090145,-0.7263878944090328
0.08662279156918508,608,10,16,0.7238482588454255,0.6616759085603858,1.8414913636320231,4.022064013638702,0.06214566129675292,7,3.012234999195097,3.262482689386597,0.39801489543348834,-0.7121123381918963
0.08495646514917966,604,10,16,0.721897301866689,0.656123175308798,1.8211856011746297,3.9948873060056203,0.1179520550769907,8,7.851956562677214,3.2755764214319782,0.3417785223599148,-0.7246158443978584
0.09921595880085475,637,10,17,0.7624141149739981,0.7939482477078129,1.8586303437174396,3.9268278143692434,0.0007340461833768579,7,9.197765292275689,2.969429150195922,0.3346800052775862,-0.7249807214532125
0.09742223269924523,609,9,9,0.897437296530142,0.8079960676441597,1.641063146585975,3.839039813871131,0.21916900739582781,7,2.2654473019271157,3.522675681370266,0.3322012231562579,-0.72345245233829
0.09028134770161649,750,9,9,0.8963980441104803,0.8093911660351483,1.7874534034000784,3.8913770897847018,0.20171182350399797,7,2.2824585214436044,3.407552237616772,0.3336722952743881,-0.7228318108722125
0.09009497755774998,750,9,17,0.8935346189359805,0.7762163979957534,1.5743778040737084,3.8578493492753254,0.20948589024489186,7,2.2430589135620664,3.5419401865949025,0.33072122095788387,-0.7203323772087635
0.0950834880621192,748,9,6,0.8984333242535352,0.7810167269643298,1.5768223386656586,3.899779694924666,0.22626893849423324,7,8.767074712556347,3.315291838273161,0.3344666366912032,-0.7235117975505085
0.08362254188386725,664,9,17,0.8929478160761842,0.785774435732881,1.8563970740149818,3.7133356092329826,0.1786909432309384,8,9.837874582663568,3.2743850429928365,0.33579770374766466,-0.7236521937244274
0.08391382208922518,749,9,17,0.7120855694496389,0.787715308239848,1.6747156463778345,3.6515312401774125,0.1874163796697779,8,9.627330246835756,3.2829625028358818,0.33754001428115976,-0.7227677866763268
0.08211179988566474,749,9,17,0.7628111646016873,0.7868953375850426,1.8303559260970945,3.775119130044665,0.2282528798878285,8,9.930510768718875,3.52297710219874,0.3408845108508456,-0.7241709539503527
0.08228227659790331,662,9,17,0.7641757492830502,0.7948787471391291,1.553379231265388,3.771244178789553,0.24178909165860857,8,10.13234373244768,3.191778695009748,0.3428666929803111,-0.7235693046947708
0.05407789588608732,743,9,17,0.7593493006230996,0.7909015808478335,1.544919757047881,3.7655431578610288,0.2262835141265378,8,10.0731487152525,3.035273786806394,0.33854499509927516,-0.7248288011924862
0.010019779628547089,674,9,17,0.7646197690823061,0.801859964284295,1.6414755121603346,3.659840367279952,0.19604066219400934,8,2.378220558633655,3.1995602211460215,0.3280779469450093,-0.7276477997551012
0.05508059377965158,670,9,18,0.763501370239223,0.8014172367884118,1.6633993552482138,3.736191266055628,0.19254218410447976,8,2.2564217094922285,6.252921417414123,0.34174796658072726,-0.7265562353280555
0.05231510140088314,745,9,17,0.7696748019917622,0.8005527969064044,1.6005259458529988,3.81950505659645,0.23056383492172872,8,2.2529687195354278,6.294638846902856,0.34874694820435914,-0.7266992215350225
0.08058528398386758,736,9,16,0.7745458790781103,0.798582874581023,1.5514085842016325,2.051689775702511,0.19171745802076326,8,2.283497388144995,6.481326778484184,0.3339644782964124,-0.7265815094514761
0.010148494524323095,749,9,17,0.763034387312126,0.7791860023849584,1.4797128319420079,3.4993658813638304,0.0033801375495678965,8,10.16357847088226,2.9970214215964015,0.3486299319294996,-0.7242979049801062
0.05464997305844657,703,9,16,0.6012024827872388,0.8343173740844221,2.7584450713707085,3.6325320588644185,0.011252793395011479,8,9.995912557668744,2.8306372442078875,0.35871028338163397,-0.7249332320321022
0.0795689946810759,672,9,17,0.6463319803715679,0.8341477626830753,2.565137479313708,3.6349788866893826,0.010315187356107931,8,9.446069905910933,6.501897544065805,0.3545521729500009,-0.7207254677476158
0.05412591010892059,701,9,16,0.6048432017224057,0.838484372384308,1.3320690340319394,3.5498148735738244,0.018314505978463583,8,9.769119510988988,2.8879916656044045,0.3577880215643923,-0.7247410617513886
0.010322935036594535,677,9,18,0.760418583817097,0.8369342755268268,2.586782207681842,3.0170296997089086,0.016148682065724246,8,9.97414594939459,2.819885645988412,0.36157519084469797,-0.7245501984362308
0.05696045409391959,695,9,18,0.779504161601192,0.844306267291826,1.3437799632192227,3.5836622206507798,0.02570951234491818,6,10.551538724612831,2.725308518122432,0.3606537537174943,-0.7253374347047903
0.05282540391542032,675,9,18,0.7642605867620547,0.8372923682845217,2.5268938240911494,3.64331133989636,0.008724831008288237,8,10.05086312315046,6.465164136609495,0.3552161161395672,-0.7207356933575795
0.05042605597614385,683,9,18,0.6003528245880723,0.8387479024846609,2.4766177518426558,3.0244998413497353,0.010373743017779706,6,10.269150789842605,6.476840623787899,0.36051443086297896,-0.720381623200187
0.0592766331406171,438,8,18,0.7744155637150562,0.8382224521459287,2.566126490276816,1.9918761393371733,0.005416208744966788,6,4.101583993270393,2.7856546710246906,0.3612271612442104,-0.7272741560245013
0.0555808952134604,440,8,19,0.7600860360396141,0.8332402759316979,2.5759019922508783,3.0450988884185106,0.3186144065747207,6,4.127821257826099,6.242930310688384,0.35397248657592284,-0.7254995207176069
0.056713439123798066,686,8,19,0.6018241619548873,0.821653749054294,1.3479048643416172,3.0855142692311404,0.004344188631216828,6,4.207442583608097,2.870878096013974,0.35730900993349823,-0.7276587815488655
0.06201371746598081,434,8,19,0.6867214419087684,0.8432696289819667,2.5479692954259505,4.761075635588216,0.010842413254890992,6,2.529364630549479,2.8442270616589287,0.3695964912018039,-0.7190093812660155
0.010495504881139145,541,8,19,0.6930509958842896,0.8436910465730063,1.222794900738945,4.816299501874422,0.00843069341021143,6,2.5634142060891656,6.347176491520559,0.36166925159703844,-0.7251533206722648
0.010663409361657154,694,8,19,0.6015523304779631,0.8335509914266249,1.3369544119504728,3.042908532609091,0.3384438263057811,2,2.5825967625671478,6.264188908724364,0.3665122564397908,-0.726586767924639
0.06038171178595245,535,8,19,0.600110527924692,0.8347872796195395,2.454020717994373,2.112527120688636,0.3442260960742,6,2.515544974477847,6.289597493433894,0.3608150510035508,-0.7268335571095152
0.05281460414170299,537,8,15,0.7826093313950262,0.8379835103465203,1.2412575294738575,3.0386879118272376,0.3321647720462449,6,2.5481320963491387,6.1965317136365705,0.31557355839073953,-0.7272284389369602
